iteration,error_rho,error_v,error_T
87,0.00494075,0.125033,0.00190846
88,0.00500473,0.104222,0.00192358
89,0.00506523,0.162032,0.00194054
90,0.00512084,0.511681,0.00196028
91,0.00517192,0.509308,0.00198461
92,0.00521904,9.00182,0.002015
93,0.00525844,0.450169,0.00205027
94,0.00528647,0.452781,0.00208867
95,0.00530572,0.415135,0.00213057
96,0.0053207,6.47009,0.00217608
97,0.00533603,6.50539,0.0022244
98,0.00534891,0.455169,0.00227473
99,0.00535834,0.174158,0.00232027
100,0.00537143,24.2867,0.00235862
101,0.00539413,0.753986,0.00238954
102,0.00543064,0.656071,0.00241332
103,0.00547242,0.521684,0.00243518
104,0.00551475,0.244445,0.00244934
105,0.00556437,1.17634,0.00245415
106,0.00562362,2.79732,0.0024538
107,0.00569338,0.164923,0.00245285
108,0.0057718,0.186503,0.00245516
109,0.00584229,1.99854,0.00246259
110,0.00590533,1.05365,0.0024713
111,0.00596284,0.963294,0.0024834
112,0.00601711,0.246742,0.00249992
113,0.00607016,0.148677,0.00252188
114,0.00611229,0.355889,0.00254309
115,0.00614283,0.456092,0.0025665
116,0.00616935,0.203267,0.00259698
117,0.00620104,1.23155,0.00264022
118,0.00624635,0.395941,0.00270158
119,0.00630713,0.432382,0.00278357
120,0.00637575,0.18447,0.00288644
121,0.006461,0.132141,0.00302024
122,0.00657642,0.31366,0.00319745
123,0.00673516,0.388904,0.00342899
124,0.00693855,0.427739,0.00372208
125,0.00718342,0.250601,0.00406516
126,0.00747517,2.13648,0.00444346
127,0.0078105,0.163159,0.00483856
128,0.00817914,0.53411,0.0052286
129,0.00856657,0.494063,0.00559116
130,0.00895759,0.322139,0.00590575
131,0.00934018,0.114812,0.00615793
132,0.00970964,0.147074,0.00634836
133,0.0100675,0.728196,0.0065031
134,0.0104214,0.16448,0.00667387
135,0.0107826,0.611498,0.00691401
136,0.0111234,0.10123,0.00722977
137,0.01141,0.137877,0.00753835
138,0.0115892,0.766011,0.00774453
139,0.0117111,0.116722,0.00778893
140,0.0118065,0.0936138,0.00767611
141,0.0118809,0.158051,0.00745687
142,0.0119424,0.269963,0.00723648
143,0.0120088,0.102398,0.00717718
144,0.0120361,0.389667,0.00739203
145,0.0120053,0.163627,0.00773852
146,0.0119181,0.0817965,0.00799183
147,0.0118642,0.0720979,0.00801459
148,0.0118546,0.0886834,0.00781155
149,0.0118802,0.179578,0.00747087
150,0.0119268,0.285635,0.00712408
151,0.0119887,0.244089,0.00693707
152,0.0119112,0.0862149,0.00703118
153,0.0117937,0.0611841,0.00724478
154,0.0116185,0.0601298,0.00740474
155,0.011461,0.0801373,0.00738118
156,0.0113494,0.195041,0.00717194
157,0.0112791,0.288362,0.00684688
158,0.0112394,0.122334,0.00650856
159,0.0112001,0.179004,0.00629688
160,0.0110197,0.0754771,0.00629212
161,0.01082,0.814903,0.00640011
162,0.0106111,0.211654,0.0065089
163,0.0104211,0.101518,0.00649877
164,0.0102898,0.0703559,0.00634514
165,0.0102111,0.0556461,0.00608782
166,0.0101707,0.0460872,0.00579343
167,0.0101574,0.0384835,0.00554393
168,0.0100172,0.0338616,0.00544895
169,0.00982276,0.0339592,0.00544314
170,0.0096301,0.0362047,0.00550037
171,0.00944116,0.0372628,0.00553829
172,0.00927554,0.0364663,0.00548935
173,0.00916321,0.0344795,0.00534774
174,0.00909669,0.0318965,0.00514219
175,0.00906321,0.029267,0.00491534
176,0.00905203,0.0272089,0.00471663
177,0.00891794,0.0261111,0.0046223
178,0.00873093,0.0257912,0.00457296
179,0.00853895,0.0258261,0.00457622
180,0.00838013,0.025755,0.00460329
181,0.00822954,0.0251816,0.00459893
182,0.00812151,0.0242507,0.00454033
183,0.00806009,0.0231855,0.00443245
184,0.00803237,0.0221607,0.00429397
185,0.00802232,0.0212545,0.00414824
186,0.00801134,0.020555,0.0040284
187,0.00789038,0.0200203,0.00396746
188,0.00773136,0.0196024,0.00392243
189,0.007569,0.0193458,0.00391218
190,0.00743305,0.0192295,0.00393118
191,0.00733714,0.0191691,0.00395481
192,0.00724967,0.0189553,0.00394986
193,0.00720307,0.0186319,0.00391133
194,0.00718834,0.0181923,0.00384325
195,0.00719617,0.0177041,0.0037567
196,0.0072181,0.0172705,0.00366611
197,0.00721252,0.016992,0.00360325
198,0.00712831,0.0168143,0.00355945
199,0.00701823,0.0167324,0.00352483
200,0.0069075,0.0167155,0.00351532
201,0.00681817,0.016717,0.00353115
202,0.00676637,0.0166925,0.00355872
203,0.00672222,0.0165054,0.00357096
204,0.00670542,0.016207,0.00355979
205,0.00671754,0.0158465,0.00352549
206,0.00675024,0.0154743,0.00347349
207,0.00679526,0.0151538,0.00341305
208,0.00682713,0.0149479,0.00336462
209,0.00677881,0.0148097,0.00333098
210,0.00669557,0.0147,0.00329306
211,0.00659954,0.0146237,0.00326918
212,0.00651189,0.0145669,0.00326809
213,0.00644967,0.014507,0.00328584
214,0.00641307,0.0143974,0.00330695
215,0.00638084,0.0141687,0.00331093
216,0.00637704,0.0139019,0.00329701
217,0.00639561,0.0136319,0.00326532
218,0.0064294,0.0134093,0.00322068
219,0.0064692,0.0132881,0.00317256
220,0.00643016,0.0132416,0.00313937
221,0.00635331,0.0132004,0.0030896
222,0.00625689,0.0131537,0.00304078
223,0.00616045,0.0130933,0.003007
224,0.00608091,0.0130076,0.00299311
225,0.00603066,0.012892,0.00299436
226,0.00599144,0.0126961,0.00299336
227,0.00596781,0.0124525,0.00298113
228,0.00596862,0.012226,0.00295675
229,0.00598771,0.0120556,0.00292082
230,0.00601876,0.0119753,0.0028775
231,0.00600569,0.0119755,0.00284338
232,0.00594115,0.011971,0.00279517
233,0.00585004,0.0119257,0.00273642
234,0.00574855,0.011836,0.00268095
235,0.00565175,0.0117029,0.00263919
236,0.00557204,0.0115337,0.00261493
237,0.00551792,0.0113431,0.00260534
238,0.00547114,0.0111037,0.00259705
239,0.00543741,0.0108549,0.00258478
240,0.00542381,0.0106442,0.00256786
241,0.0054252,0.0104892,0.00254579
242,0.00543666,0.0104002,0.00252049
243,0.00539129,0.0103363,0.00250346
244,0.00531363,0.010235,0.00246804
245,0.00521447,0.0100825,0.0024215
246,0.00510562,0.00988696,0.00237299
247,0.00499782,0.00966115,0.00233011
248,0.00489999,0.00942191,0.00229739
249,0.00481863,0.00918838,0.00227562
250,0.00475752,0.00897931,0.0022627
251,0.00469523,0.00876607,0.00224732
252,0.00464719,0.00859314,0.00223162
253,0.00461281,0.00846819,0.00221456
254,0.00458896,0.00839028,0.00219578
255,0.00456357,0.00835292,0.00217885
256,0.00449527,0.00831146,0.00216138
257,0.0044047,0.00823166,0.00212993
258,0.00429931,0.00811687,0.00208882
259,0.00418645,0.00797635,0.00204289
260,0.00407307,0.00782215,0.00199667
261,0.00396522,0.00766654,0.00195379
262,0.003868,0.00752086,0.00191652
263,0.00378536,0.00739447,0.00188576
264,0.00371993,0.0072934,0.00186116
265,0.00367283,0.00722009,0.00184155
266,0.0036288,0.00714325,0.00181959
267,0.00359843,0.00708453,0.00179852
268,0.00358183,0.00704462,0.00177831
269,0.00357698,0.00702076,0.00175873
270,0.00356026,0.00700302,0.00174373
271,0.00352411,0.00696067,0.00172266
272,0.00347808,0.00689261,0.00169359
273,0.00342573,0.00680349,0.00165887
274,0.00337061,0.0066992,0.00162108
275,0.00331598,0.00658557,0.0015829
276,0.00326507,0.00646938,0.00154701
277,0.0032207,0.00635644,0.00151566
278,0.00318511,0.00625135,0.00149045
279,0.00315985,0.00615738,0.0014722
280,0.00314543,0.00607619,0.00146096
281,0.00314181,0.0060089,0.00145623
282,0.00314568,0.00595097,0.00145614
283,0.00314796,0.00588786,0.00145649
284,0.00315633,0.00583859,0.00145976
285,0.00316915,0.00580344,0.00146513
286,0.00317235,0.0057774,0.0014741
287,0.00315671,0.00574029,0.00147953
288,0.00312939,0.00569146,0.00147909
289,0.00309273,0.00563297,0.00147389
290,0.00304917,0.00556764,0.00146514
291,0.00300151,0.0054993,0.00145431
292,0.00295242,0.00543159,0.00144283
293,0.00290442,0.00536778,0.00143203
294,0.00285977,0.00531051,0.001423
295,0.00282037,0.00526166,0.00141653
296,0.00278763,0.00522238,0.00141291
297,0.0027624,0.00519311,0.00141223
298,0.00274525,0.00517414,0.00141436
299,0.00273628,0.00516539,0.00141905
300,0.00272877,0.00515397,0.00142282
301,0.00272436,0.00514349,0.00142638
302,0.00272556,0.00513958,0.00143119
303,0.00272066,0.00513597,0.00143814
304,0.00270561,0.00511949,0.00144298
305,0.00268406,0.00508876,0.00144509
306,0.00265748,0.0050448,0.00144528
307,0.00262734,0.00498932,0.00144442
308,0.00259522,0.00492499,0.00144335
309,0.00256264,0.00485485,0.00144292
310,0.00253104,0.00478203,0.00144387
311,0.00250172,0.00470969,0.00144676
312,0.00247593,0.00464091,0.0014519
313,0.00245476,0.00457842,0.00145951
314,0.00243909,0.00452452,0.0014695
315,0.00242951,0.00448085,0.00148156
316,0.00242643,0.00444869,0.00149524
317,0.00243005,0.0044288,0.00151003
318,0.00243352,0.00440883,0.00152124
319,0.002441,0.00439685,0.0015309
320,0.00244759,0.00439119,0.00153965
321,0.00244796,0.00438192,0.00154518
322,0.00244408,0.00436567,0.00154653
323,0.00243738,0.00434275,0.0015438
324,0.00242916,0.00431398,0.00153741
325,0.00242067,0.00428055,0.00152792
326,0.00241294,0.00424359,0.00151598
327,0.00240706,0.0042044,0.0015023
328,0.00240401,0.00416419,0.00148772
329,0.00240462,0.00412402,0.00147303
330,0.00240945,0.00408477,0.00145908
331,0.00241886,0.00404718,0.00144659
332,0.0024329,0.00401194,0.00143615
333,0.00245134,0.00397978,0.00142821
334,0.00247335,0.00395086,0.00142292
335,0.00249128,0.00391512,0.00141657
336,0.00251088,0.00388422,0.00141299
337,0.00252433,0.00385167,0.00141154
338,0.00253278,0.00381552,0.00141104
339,0.00253575,0.00377468,0.00141132
340,0.00253363,0.00372975,0.0014122
341,0.0025274,0.00368261,0.00141374
342,0.00251796,0.0036351,0.00141599
343,0.00250641,0.00358909,0.0014192
344,0.00249379,0.00354634,0.00142355
345,0.00248112,0.00350842,0.00142916
346,0.00246918,0.00347655,0.00143612
347,0.00245865,0.00345172,0.00144445
348,0.00245028,0.00343491,0.00145407
349,0.00244461,0.00342683,0.00146485
350,0.00244199,0.00342792,0.00147656
351,0.00243776,0.00343139,0.00148593
352,0.00243352,0.00343924,0.00149391
353,0.00242677,0.00344668,0.00150071
354,0.00241935,0.00345335,0.00150604
355,0.00241193,0.00345875,0.00150987
356,0.00240394,0.00346066,0.00151192
357,0.00239645,0.0034597,0.00151227
358,0.00239028,0.00345656,0.00151113
359,0.00238612,0.00345202,0.0015088
360,0.00238449,0.00344691,0.00150563
361,0.00238568,0.00344197,0.001502
362,0.00238981,0.00343785,0.0014984
363,0.00239684,0.00343506,0.00149517
364,0.00240654,0.00343388,0.00149278
365,0.00241856,0.00343443,0.00149153
366,0.00242758,0.00342963,0.00148866
367,0.00243412,0.00342056,0.00148568
368,0.00243785,0.00340571,0.00148319
369,0.0024396,0.00338606,0.00148137
370,0.00243989,0.00336258,0.00148027
371,0.00243885,0.00333593,0.00147971
372,0.00243635,0.00330672,0.00147934
373,0.00243327,0.0032777,0.00147909
374,0.00243035,0.00325149,0.00147887
375,0.00242821,0.00323059,0.00147857
376,0.00242539,0.00321444,0.00147689
377,0.00241743,0.00319802,0.00147085
378,0.00241101,0.00319038,0.00146434
379,0.00240627,0.00319113,0.00145736
380,0.00240282,0.00319831,0.00144986
381,0.00239865,0.00320624,0.00144146
382,0.00239438,0.00321398,0.00143239
383,0.00239028,0.00322034,0.00142289
384,0.0023866,0.00322449,0.00141314
385,0.00238354,0.00322608,0.00140333
386,0.00237951,0.00322262,0.00139281
387,0.00237471,0.00321507,0.00138179
388,0.00237008,0.00320573,0.00137089
389,0.00236569,0.00319593,0.00136017
390,0.00236153,0.00318706,0.00134973
391,0.00235755,0.00318032,0.00133963
392,0.00235369,0.00317675,0.00132992
393,0.00234855,0.00317415,0.00132025
394,0.0023424,0.00317327,0.0013107
395,0.00233552,0.00317468,0.00130133
396,0.00232818,0.00317876,0.00129221
397,0.00232069,0.00318577,0.00128342
398,0.00231332,0.00319578,0.001275
399,0.00230618,0.00320851,0.0012669
400,0.00229891,0.0032228,0.00125894
401,0.00229173,0.00323865,0.0012512
402,0.00228469,0.00325566,0.00124371
403,0.00227777,0.0032733,0.00123651
404,0.00227052,0.0032902,0.00122955
405,0.00226238,0.0033047,0.00122273
406,0.0022535,0.00331686,0.00121624
407,0.0022439,0.0033266,0.00121019
408,0.00223366,0.00333409,0.00120473
409,0.00222287,0.00333976,0.00119998
410,0.00221164,0.00334416,0.00119603
411,0.00220004,0.00334799,0.00119294
412,0.002188,0.00335175,0.00119067
413,0.00217528,0.00335573,0.00118907
414,0.00216203,0.00336089,0.00118814
415,0.00214785,0.0033668,0.00118766
416,0.0021328,0.00337398,0.00118752
417,0.00211707,0.00338293,0.00118762
418,0.00210091,0.003394,0.00118783
419,0.00208461,0.00340743,0.00118802
420,0.00206847,0.00342329,0.00118803
421,0.00205281,0.00344152,0.00118772
422,0.00203793,0.00346192,0.00118694
423,0.00202407,0.00348416,0.00118553
424,0.00201134,0.00350764,0.00118333
425,0.00199939,0.00353097,0.00118009
426,0.00198851,0.00355405,0.00117578
427,0.00197884,0.00357664,0.0011704
428,0.0019705,0.00359856,0.00116396
429,0.00196356,0.00361969,0.0011565
430,0.00195803,0.00364001,0.00114809
431,0.00195384,0.00365954,0.00113882
432,0.00195087,0.00367834,0.00112879
433,0.00194894,0.0036965,0.00111814
434,0.00194765,0.00371375,0.00110696
435,0.00194662,0.00373006,0.00109537
436,0.0019455,0.00374547,0.00108352
437,0.00194413,0.00376027,0.00107165
438,0.00194233,0.00377469,0.00105996
439,0.00193994,0.00378886,0.00104866
440,0.00193682,0.00380287,0.0010379
441,0.00193287,0.00381672,0.00102783
442,0.00192803,0.00383031,0.00101854
443,0.00192216,0.00384327,0.00101002
444,0.00191529,0.00385554,0.00100231
445,0.00190751,0.00386703,0.000995388
446,0.00189881,0.00387753,0.000989099
447,0.00188946,0.00388721,0.000983421
448,0.00187969,0.00389623,0.000978256
449,0.00186972,0.00390477,0.000973463
450,0.0018598,0.00391304,0.0009689
451,0.00185006,0.00392105,0.000964372
452,0.0018407,0.00392901,0.000959745
453,0.00183192,0.0039371,0.000954896
454,0.00182389,0.00394538,0.000949719
455,0.00181671,0.00395385,0.00094412
456,0.0018104,0.00396238,0.000938037
457,0.00180505,0.00397091,0.000931468
458,0.00180065,0.00397927,0.000924417
459,0.00179711,0.00398717,0.000916921
460,0.00179432,0.00399445,0.00090904
461,0.00179215,0.00400099,0.000900869
462,0.00179046,0.00400667,0.000892511
463,0.0017891,0.00401145,0.000884111
464,0.00178791,0.0040153,0.000875792
465,0.00178667,0.00401816,0.000867679
466,0.00178528,0.00402008,0.000859911
467,0.00178362,0.00402116,0.000852613
468,0.0017816,0.00402148,0.000845879
469,0.00177914,0.00402113,0.000839768
470,0.00177623,0.00402019,0.000834344
471,0.0017729,0.00401875,0.000829629
472,0.00176915,0.00401682,0.000825602
473,0.00176502,0.00401432,0.000822196
474,0.00176056,0.00401128,0.000819335
475,0.00175588,0.00400774,0.000816959
476,0.00175113,0.00400369,0.000814983
477,0.00174642,0.0039991,0.000813308
478,0.00174188,0.00399395,0.000811836
479,0.0017376,0.0039882,0.000810467
480,0.0017337,0.00398177,0.000809106
481,0.00173023,0.00397464,0.000807671
482,0.00172725,0.00396676,0.00080611
483,0.00172482,0.00395822,0.000804388
484,0.00172298,0.00394905,0.000802481
485,0.00172174,0.00393932,0.00080038
486,0.00172108,0.00392909,0.000798085
487,0.00172099,0.00391846,0.000795629
488,0.00172062,0.00390575,0.000792681
489,0.00172057,0.00389257,0.000789593
490,0.00172083,0.00387906,0.000786434
491,0.00172134,0.00386527,0.000783254
492,0.00172202,0.0038512,0.0007801
493,0.00172282,0.00383683,0.000777016
494,0.00172365,0.00382214,0.00077406
495,0.00172351,0.00380497,0.000770829
496,0.00172332,0.0037874,0.000767787
497,0.00172305,0.00376939,0.00076495
498,0.0017227,0.00375098,0.000762343
499,0.00172226,0.00373216,0.000759977
500,0.00172176,0.00371296,0.000757857
501,0.00172121,0.00369345,0.000755973
502,0.00172062,0.00367367,0.000754326
503,0.00171985,0.00365358,0.000752695
504,0.00171869,0.00363315,0.000751025
505,0.00171709,0.00361246,0.000749371
506,0.00171499,0.00359157,0.000747693
507,0.0017123,0.00357054,0.00074595
508,0.00170895,0.00354938,0.000744093
509,0.00170488,0.00352811,0.000742077
510,0.00169999,0.00350671,0.000739853
511,0.00169419,0.00348513,0.000737374
512,0.00168739,0.00346336,0.000734606
513,0.00167949,0.00344135,0.000731507
514,0.00167041,0.00341908,0.000728034
515,0.00166005,0.0033965,0.000724149
516,0.00164834,0.00337357,0.000719823
517,0.00163524,0.00335031,0.000715032
518,0.00162072,0.00332672,0.000709762
519,0.00160478,0.0033029,0.000704019
520,0.00158556,0.00327533,0.000696966
521,0.00156466,0.00324703,0.000689308
522,0.00154265,0.00321897,0.000681292
523,0.00151969,0.00319133,0.00067298
524,0.00149587,0.00316423,0.00066444
525,0.00147147,0.00313787,0.000655735
526,0.00144673,0.0031124,0.000646949
527,0.00142191,0.00308797,0.000638165
528,0.00139724,0.00306469,0.000629465
529,0.00137311,0.0030427,0.000621027
530,0.00134973,0.00302206,0.00061289
531,0.00132732,0.00300282,0.000605098
532,0.00130605,0.00298498,0.000597708
533,0.00128604,0.00296851,0.000590764
534,0.00126731,0.00295333,0.000584281
535,0.0012499,0.00293943,0.000578307
536,0.0012338,0.00292679,0.000572872
537,0.00121897,0.00291535,0.000568008
538,0.00120534,0.00290512,0.000563747
539,0.00119284,0.00289605,0.000560113
540,0.00118134,0.00288811,0.000557135
541,0.00117075,0.00288127,0.000554839
542,0.00116095,0.00287549,0.000553243
543,0.00115185,0.0028707,0.000552334
544,0.00114336,0.00286685,0.0005521
545,0.00113526,0.00286385,0.000552421
546,0.00112742,0.00286163,0.000553255
547,0.0011198,0.00286015,0.000554573
548,0.0011124,0.00285936,0.000556306
549,0.00110521,0.00285921,0.000558379
550,0.00109826,0.00285964,0.000560713
551,0.00109158,0.00286067,0.000563234
552,0.00108523,0.00286229,0.000565891
553,0.00107921,0.00286437,0.000568534
554,0.00107355,0.00286687,0.000571073
555,0.00106828,0.00286974,0.000573422
556,0.00106344,0.00287295,0.000575505
557,0.00105905,0.0028765,0.000577258
558,0.0010551,0.00288035,0.000578626
559,0.00105157,0.00288449,0.000579572
560,0.00104844,0.00288888,0.00058007
561,0.00104563,0.00289349,0.000580118
562,0.00104309,0.00289832,0.000579728
563,0.00104073,0.00290333,0.000578928
564,0.00103845,0.00290852,0.000577765
565,0.00103617,0.00291388,0.000576304
566,0.00103377,0.00291939,0.000574615
567,0.00103117,0.00292504,0.000572792
568,0.0010283,0.00293085,0.000570941
569,0.0010251,0.00293687,0.000569176
570,0.00102156,0.00294312,0.000567623
571,0.00101766,0.00294967,0.000566411
572,0.00101345,0.00295657,0.000565674
573,0.00100899,0.00296391,0.000565548
574,0.00100443,0.00297179,0.000566149
575,0.000999914,0.00298027,0.000567618
576,0.000995637,0.00298945,0.00057007
577,0.000991845,0.00299937,0.000573601
578,0.000988824,0.0030101,0.000578292
579,0.000986897,0.00302171,0.000584202
580,0.000986409,0.00303423,0.000591369
581,0.000987722,0.00304771,0.000599808
582,0.000991191,0.00306217,0.000609507
583,0.000997155,0.00307762,0.000620428
584,0.00100591,0.00309409,0.000632507
585,0.0010177,0.00311156,0.000645656
586,0.00103269,0.00313002,0.000659765
587,0.00105095,0.00314947,0.000674704
588,0.00107247,0.00316985,0.000690325
589,0.00109714,0.00319112,0.000706468
590,0.00112476,0.00321323,0.000722964
591,0.00115506,0.00323608,0.000739639
592,0.00118771,0.00325958,0.00075632
593,0.00122232,0.0032836,0.000772845
594,0.00125849,0.00330802,0.000789047
595,0.00129581,0.00333268,0.000804781
596,0.00133387,0.00335744,0.000819915
597,0.00137229,0.00338215,0.00083434
598,0.00141072,0.00340668,0.000847968
599,0.00144883,0.00343091,0.000860732
600,0.00148635,0.00345474,0.00087259
601,0.00152307,0.00347812,0.000883524
602,0.00155881,0.00350102,0.000893538
603,0.00159345,0.00352346,0.000902662
604,0.00162693,0.0035455,0.000910941
605,0.00165921,0.00356723,0.000918446
606,0.00169033,0.00358881,0.000925332
607,0.00172029,0.00361041,0.00093169
608,0.00174917,0.00363221,0.000937363
609,0.00177665,0.00365315,0.000942426
610,0.00180068,0.00366758,0.000946793
611,0.00182359,0.00368238,0.000950556
612,0.00184556,0.00369784,0.00095391
613,0.00186676,0.00371426,0.000957065
614,0.0018874,0.00373201,0.000960238
615,0.00190769,0.00375145,0.000963655
616,0.00192785,0.00377301,0.000967518
617,0.00194815,0.00379712,0.000972049
618,0.00196896,0.00382425,0.000977499
619,0.00199066,0.00385488,0.000984092
620,0.00201371,0.00388945,0.000992052
621,0.00203861,0.00392849,0.0010016
622,0.00206593,0.00397256,0.00101293
623,0.00208978,0.00402716,0.00103356
624,0.00210599,0.0040871,0.00105998
625,0.00211986,0.00414583,0.00108409
626,0.00213195,0.0042027,0.00110535
627,0.00214273,0.0042573,0.00112338
628,0.00215251,0.00430942,0.00113807
629,0.00216153,0.00435913,0.00114944
630,0.00216999,0.00440661,0.00115763
631,0.00217802,0.00445214,0.00116288
632,0.00218572,0.00449603,0.0011655
633,0.00219316,0.00453858,0.00116579
634,0.00220039,0.00458004,0.00116411
635,0.00220749,0.00462058,0.00116076
636,0.00221449,0.00466026,0.00115606
637,0.00222147,0.00469898,0.00115029
638,0.0022285,0.0047365,0.00114374
639,0.0022357,0.00477236,0.00113667
640,0.00224318,0.00480587,0.00112934
641,0.00225109,0.00483614,0.001122
642,0.00225961,0.00486198,0.00111492
643,0.00226897,0.00488198,0.00110838
644,0.00227923,0.00489445,0.00110284
645,0.00228597,0.00488574,0.00109758
646,0.00229125,0.00485977,0.00109237
647,0.00229689,0.0048195,0.00108746
648,0.00230303,0.00476326,0.00108313
649,0.00230981,0.00468964,0.00107964
650,0.0023174,0.00459771,0.00107729
651,0.00232604,0.00448722,0.00107639
652,0.00233603,0.00435873,0.0010773
653,0.00234776,0.00421409,0.00108041
654,0.00236186,0.00405719,0.00108615
655,0.00236459,0.00390059,0.00110625
656,0.0023594,0.00373675,0.0011273
657,0.00235044,0.00357089,0.00114572
658,0.00233921,0.0034134,0.00116124
659,0.00232708,0.00327715,0.00117374
660,0.00231523,0.00317626,0.00118315
661,0.00230456,0.00312416,0.00118951
662,0.00229572,0.00313054,0.0011929
663,0.00228906,0.00319868,0.00119344
664,0.00228465,0.00332449,0.00119129
665,0.00228235,0.0034979,0.00118663
666,0.00228187,0.00370547,0.00117969
667,0.00228283,0.00393311,0.00117075
668,0.00228484,0.00416782,0.00116012
669,0.00228752,0.00439866,0.00114816
670,0.00229061,0.004617,0.00113527
671,0.00229393,0.00481639,0.00112186
672,0.0022974,0.00499238,0.00110837
673,0.00230106,0.00514225,0.0010953
674,0.00230494,0.00526465,0.00108293
675,0.00230766,0.00535478,0.00107119
676,0.00230567,0.00540253,0.00105981
677,0.00230369,0.00542382,0.00104938
678,0.00230196,0.00542151,0.00104022
679,0.00230071,0.00539884,0.00103256
680,0.00230018,0.00535934,0.00102665
681,0.00230058,0.00530653,0.00102264
682,0.00230213,0.00524383,0.00102069
683,0.0023053,0.00517524,0.00102109
684,0.00229278,0.00510787,0.00103545
685,0.00227363,0.00503285,0.00104751
686,0.00224978,0.004952,0.00105666
687,0.0022228,0.00486744,0.00106295
688,0.00219422,0.00478127,0.00106656
689,0.00216549,0.00469548,0.00106777
690,0.00213782,0.00461177,0.0010669
691,0.00211229,0.00453162,0.00106425
692,0.0020897,0.00445622,0.00106011
693,0.00207057,0.00438638,0.00105471
694,0.00205513,0.00432258,0.00104821
695,0.00204336,0.00426498,0.00104076
696,0.00203501,0.00421346,0.00103244
697,0.00202972,0.00416775,0.00102338
698,0.002027,0.00412738,0.0010137
699,0.00202636,0.00409187,0.00100355
700,0.00202733,0.00406075,0.000993124
701,0.00202953,0.00403355,0.000982633
702,0.00203263,0.00400991,0.000972366
703,0.00203636,0.00398946,0.000962472
704,0.00204063,0.00397198,0.000953062
705,0.00204354,0.003953,0.000944028
