iteration,error_rho,error_v,error_T
276,0.000827952,0.00249538,0.000431018
277,0.000827989,0.00249661,0.000425892
278,0.000827689,0.0024996,0.000420832
279,0.0008272,0.002504,0.000416062
280,0.000826751,0.00250928,0.000411789
281,0.000826489,0.00251477,0.00040821
282,0.000826579,0.00251988,0.000405557
283,0.000827289,0.00252398,0.000403917
284,0.000828866,0.00252655,0.000403369
285,0.000831505,0.0025272,0.000403933
286,0.000835434,0.00252574,0.000405578
287,0.000840814,0.00252208,0.000408233
288,0.000847741,0.00251635,0.000411804
289,0.000856241,0.00250876,0.000416194
290,0.000866284,0.00249961,0.00042129
291,0.000877847,0.00248933,0.000426978
292,0.000890848,0.00247837,0.000433157
293,0.000905163,0.00246719,0.000439733
294,0.000920626,0.00245621,0.000446614
295,0.000937039,0.0024458,0.000453699
296,0.000953134,0.00243434,0.000459893
297,0.000969222,0.00242336,0.000465832
298,0.000985417,0.00241356,0.000471673
299,0.00100135,0.00240499,0.000477346
300,0.00101655,0.00239768,0.00048291
301,0.00103072,0.00239161,0.000488231
302,0.00104356,0.00238679,0.000493225
303,0.00105481,0.0023832,0.000497825
304,0.00106423,0.00238078,0.000501982
305,0.00107166,0.00237945,0.000505639
306,0.00107673,0.00237898,0.000508314
307,0.00107931,0.0023792,0.000510394
308,0.00107951,0.00237997,0.000512382
309,0.00107739,0.00238101,0.000514385
310,0.00107311,0.00238202,0.00051648
311,0.00106687,0.00238261,0.000518715
312,0.00105893,0.00238236,0.00052117
313,0.00104963,0.0023808,0.000523892
314,0.00103935,0.00237744,0.0005269
315,0.00102852,0.00237181,0.000530199
316,0.00101755,0.00236347,0.000533752
317,0.00100685,0.00235199,0.000537512
318,0.000996831,0.00233705,0.000541404
319,0.000987697,0.00231828,0.000545381
320,0.000979748,0.00229555,0.000549327
321,0.00097325,0.00226887,0.000553124
322,0.000968348,0.00223838,0.000556669
323,0.000965088,0.00220434,0.000559853
324,0.000963453,0.0021671,0.000562584
325,0.000963369,0.00212717,0.000564765
326,0.000964706,0.00208507,0.000566231
327,0.000967223,0.00204148,0.000566972
328,0.000970663,0.00199714,0.000566949
329,0.000974742,0.00195282,0.000566141
330,0.000979159,0.00190931,0.000564551
331,0.00098361,0.00186734,0.000562194
332,0.000987808,0.00182757,0.000559111
333,0.000991471,0.00179061,0.000555358
334,0.000994349,0.00175693,0.000551017
335,0.000996226,0.00172685,0.00054619
336,0.000996949,0.00170054,0.000540951
337,0.000996389,0.00167802,0.000535406
338,0.000994457,0.00165916,0.000529665
339,0.00099111,0.00164368,0.00052384
340,0.000986353,0.00163119,0.000518046
341,0.00098024,0.00162123,0.000512387
342,0.000972821,0.00161325,0.000506976
343,0.000964262,0.0016067,0.000501892
344,0.000954775,0.00160107,0.000497205
345,0.000944563,0.00159586,0.000492995
346,0.000933889,0.00159065,0.000489294
347,0.000923004,0.00158496,0.000486107
348,0.000912201,0.00157851,0.000483441
349,0.000901792,0.00157113,0.000481264
350,0.000892084,0.00156273,0.000479538
351,0.000883362,0.00155333,0.000478222
352,0.000875883,0.00154306,0.000477265
353,0.000869881,0.0015321,0.00047658
354,0.000865541,0.0015207,0.000476116
355,0.000862995,0.0015092,0.000475825
356,0.000862338,0.00149796,0.000475681
357,0.000863608,0.00148735,0.000475676
358,0.00086679,0.00147776,0.000475838
359,0.000871822,0.00146953,0.000476233
360,0.000878606,0.00146296,0.000476955
361,0.000887015,0.00145833,0.000478132
362,0.000896906,0.00145584,0.000479919
363,0.000908686,0.00145399,0.00047902
364,0.000921329,0.00145317,0.000476304
365,0.000934052,0.00145431,0.000473992
366,0.000946813,0.00145728,0.000472278
367,0.000959577,0.00146193,0.00047134
368,0.000972318,0.00146817,0.000471332
369,0.000985011,0.0014759,0.000472391
370,0.000997656,0.00148506,0.000474619
371,0.00101026,0.00149562,0.000478102
372,0.00102284,0.00150755,0.000482901
373,0.0010353,0.00152065,0.000489048
374,0.0010478,0.00153486,0.000496494
375,0.00106046,0.00155006,0.000505221
376,0.00107345,0.00156607,0.000515192
377,0.00108696,0.00158264,0.000526364
378,0.00110119,0.00159948,0.000538675
379,0.00111635,0.00161625,0.000552052
380,0.00113265,0.00163259,0.000566405
381,0.00115028,0.00164814,0.00058164
382,0.00116942,0.00166257,0.000597651
383,0.00119018,0.00167556,0.000614322
384,0.00121263,0.00168685,0.000631525
385,0.0012368,0.00169623,0.000649128
386,0.00126264,0.00170354,0.000667009
387,0.00129006,0.00170865,0.000684992
388,0.00131889,0.00171153,0.000702918
389,0.00134894,0.00171219,0.000720623
390,0.00137992,0.0017107,0.000737936
391,0.00141152,0.00170721,0.000754683
392,0.00144338,0.00170191,0.000770685
393,0.00147512,0.00169505,0.000785771
394,0.00150632,0.00168689,0.000799757
395,0.00153655,0.00167777,0.000812469
396,0.00156537,0.00166806,0.000823744
397,0.00159234,0.00165813,0.000833436
398,0.00161705,0.00164837,0.000841414
399,0.0016391,0.00163913,0.000847577
400,0.00165729,0.00162996,0.000851129
401,0.00166841,0.00161858,0.000849636
402,0.00167589,0.00160836,0.000846481
403,0.0016796,0.00159942,0.000841714
404,0.00167952,0.00159174,0.000835427
405,0.0016757,0.00158518,0.000827755
406,0.00166831,0.00157954,0.000818865
407,0.00165749,0.00157447,0.000808831
408,0.00164285,0.00156908,0.000796929
409,0.00162519,0.0015636,0.000784939
410,0.00160498,0.00155782,0.000773165
411,0.00158273,0.0015515,0.000761827
412,0.00155903,0.00154444,0.000751058
413,0.00153448,0.00153649,0.000740861
414,0.00150952,0.00152754,0.000731196
415,0.00148462,0.00151758,0.000722145
416,0.0014603,0.00150666,0.000713646
417,0.001437,0.00149489,0.000705641
418,0.00141507,0.00148243,0.000698088
419,0.00139478,0.00146951,0.000690966
420,0.0013763,0.00145638,0.000684283
421,0.00135972,0.00144336,0.000678078
422,0.00134507,0.00143079,0.000672419
423,0.00133231,0.00141901,0.000667401
424,0.00132134,0.00140839,0.000663135
425,0.00131207,0.00139929,0.000659754
426,0.00130439,0.00139207,0.000657387
427,0.00129821,0.00138706,0.000656159
428,0.00129341,0.00138452,0.000656196
429,0.00128995,0.00138469,0.000657602
430,0.0012878,0.00138774,0.000660491
431,0.00128698,0.00139375,0.000664983
432,0.00128758,0.00140276,0.000671181
433,0.00128974,0.00141473,0.000679193
434,0.0012937,0.00142959,0.00068914
435,0.00129975,0.00144721,0.000701174
436,0.00130826,0.00146749,0.000715482
437,0.00131968,0.00149034,0.000732307
438,0.00133457,0.00151574,0.000751967
439,0.00135356,0.00154379,0.000774878
440,0.00137742,0.00157473,0.000801574
441,0.00140747,0.00160653,0.00082937
442,0.0014436,0.00162076,0.000834133
443,0.00147673,0.00163151,0.000835397
444,0.00150575,0.00163865,0.00083294
445,0.0015297,0.0016421,0.000826634
446,0.00154775,0.00164181,0.000816437
447,0.00155923,0.00163772,0.000802403
448,0.00156356,0.00162975,0.000784689
449,0.00156037,0.00161805,0.000763547
450,0.00154946,0.00160292,0.000739312
451,0.00153078,0.00158481,0.000712404
452,0.00150447,0.00156438,0.000683316
453,0.00147079,0.00154241,0.000652608
454,0.00143017,0.00151985,0.000620894
455,0.00138318,0.00149772,0.000588829
456,0.00133053,0.00147708,0.000557079
457,0.00127306,0.00145892,0.00052631
458,0.00121169,0.00144409,0.000497156
459,0.00114747,0.00143323,0.000470186
460,0.00108099,0.00142626,0.000445508
461,0.00101146,0.00142141,0.000422104
462,0.000942985,0.00142128,0.000402644
463,0.000876651,0.00142534,0.000387015
464,0.0008135,0.00143287,0.000374916
465,0.000754465,0.0014431,0.000365906
466,0.000700384,0.00145522,0.000359468
467,0.000652001,0.00146846,0.000355075
468,0.000609859,0.00148218,0.000352236
469,0.000574271,0.00149586,0.000350521
470,0.000545305,0.0015091,0.00034959
471,0.000522751,0.00152165,0.000349183
472,0.000506136,0.00153337,0.000349107
473,0.000494758,0.00154416,0.000349138
474,0.000487905,0.00155411,0.000349363
475,0.000484714,0.00156329,0.00034969
476,0.000484372,0.00157174,0.00035002
477,0.000486053,0.00157958,0.000350292
478,0.000489066,0.00158692,0.000350526
479,0.000492921,0.00159387,0.000350709
480,0.000497253,0.00160057,0.00035084
481,0.000501777,0.00160711,0.000350905
482,0.000506289,0.00161363,0.00035089
483,0.000510647,0.00162022,0.000350779
484,0.000514783,0.00162701,0.000350548
485,0.000518654,0.00163412,0.000350177
486,0.000522367,0.00164168,0.00034988
487,0.000525786,0.00164979,0.00034931
488,0.000528931,0.00165855,0.000348409
489,0.000531845,0.00166806,0.000347149
490,0.000534574,0.00167839,0.000345516
491,0.000537161,0.00168958,0.000343524
492,0.000539613,0.00170164,0.000341215
493,0.000541966,0.00171454,0.000338646
494,0.000544254,0.00172821,0.000335893
495,0.000546513,0.00174255,0.000333035
496,0.000548783,0.0017574,0.00033016
497,0.000551106,0.00177259,0.00032735
498,0.000553497,0.00178758,0.000324888
499,0.000555996,0.00180217,0.000322805
500,0.000558653,0.00181649,0.000320944
501,0.000561481,0.00183037,0.000319338
502,0.000564481,0.00184369,0.000318001
503,0.000567636,0.00185636,0.000316916
504,0.000570912,0.00186835,0.000316052
505,0.000574261,0.00187969,0.00031536
506,0.000577624,0.00189044,0.000314784
507,0.000580938,0.00190072,0.000314256
508,0.000584123,0.00191066,0.000313711
509,0.00058712,0.0019204,0.000313077
510,0.000589863,0.00193008,0.000312295
511,0.000592288,0.00193982,0.000311323
512,0.000594355,0.00194967,0.00031012
513,0.000596028,0.00195965,0.000308665
514,0.000597283,0.00196971,0.000306957
515,0.000598098,0.00197978,0.000305012
516,0.000598468,0.00198972,0.000302855
517,0.000598388,0.00199936,0.000300522
518,0.000597858,0.00200853,0.000298056
519,0.000596877,0.00201709,0.000295511
520,0.000595445,0.00202486,0.000292951
521,0.000593548,0.00203174,0.000290435
522,0.000591169,0.00203765,0.000288018
523,0.000588282,0.00204254,0.000285758
524,0.000584852,0.0020464,0.000283712
525,0.000580841,0.00204924,0.000281927
526,0.000576207,0.00205111,0.000280437
527,0.000570908,0.00205203,0.000279276
528,0.000564903,0.00205204,0.000278469
529,0.000558149,0.00205115,0.000278025
530,0.000550631,0.00204935,0.000277947
531,0.000542335,0.00204662,0.000278226
532,0.000533255,0.00204294,0.000278844
533,0.000523402,0.00203825,0.000279778
534,0.000512803,0.00203254,0.000280994
535,0.000501495,0.00202579,0.000282449
536,0.000489535,0.00201803,0.000284098
537,0.00047699,0.00200931,0.000285889
538,0.000463946,0.00199974,0.000287766
539,0.000450504,0.00198947,0.000289675
540,0.00043679,0.00197868,0.000291559
541,0.000422944,0.00196758,0.000293368
542,0.000409146,0.00195639,0.000295049
543,0.000395576,0.00194532,0.00029656
544,0.000382437,0.00193454,0.000297867
545,0.000369972,0.00192419,0.000298946
546,0.000358431,0.00191435,0.000299778
547,0.000348086,0.00190504,0.000300361
548,0.000339199,0.00189621,0.000300701
549,0.000332022,0.00188773,0.000300815
550,0.000326767,0.00187946,0.000300731
551,0.000323588,0.00187119,0.000300491
552,0.00032259,0.00186271,0.000300134
553,0.000323789,0.00185383,0.000299708
554,0.000327115,0.00184437,0.000299265
555,0.000332431,0.0018342,0.000298863
556,0.000339542,0.00182324,0.000298558
557,0.000348224,0.00181148,0.000298401
558,0.000358218,0.00179895,0.000298448
559,0.000369277,0.00178575,0.000298743
560,0.00038118,0.00177201,0.000299328
561,0.000393735,0.00175791,0.000300215
562,0.00040676,0.00174362,0.00030144
563,0.000420115,0.00172933,0.000303017
564,0.000433695,0.00171521,0.000304942
565,0.000447424,0.00170137,0.000307203
566,0.000461252,0.0016879,0.000309773
567,0.000475152,0.00167484,0.000312612
568,0.000489101,0.00166215,0.000315674
569,0.000503083,0.00164976,0.000318907
570,0.000517091,0.00163755,0.000322249
571,0.000531106,0.00162538,0.000325638
572,0.00054511,0.00161308,0.000328997
573,0.00055907,0.00160051,0.000332253
574,0.000572937,0.00158752,0.000335334
575,0.000586661,0.001574,0.000338158
576,0.000600148,0.00155989,0.000340661
577,0.000613302,0.00154515,0.000342777
578,0.000626012,0.0015298,0.000344445
579,0.00063814,0.00151392,0.000345617
580,0.000649582,0.00149759,0.000346228
581,0.000660208,0.00148092,0.000346236
582,0.000669885,0.00146407,0.000345613
583,0.000678478,0.00144717,0.000344342
584,0.000685861,0.00143037,0.000342422
585,0.000691919,0.00141376,0.000339849
586,0.00069654,0.00139743,0.000336654
587,0.000699628,0.00138141,0.000332884
588,0.000701105,0.00136573,0.000328596
589,0.000700917,0.00135036,0.000323867
590,0.000699027,0.00133526,0.000318794
591,0.000695426,0.00132039,0.000313495
592,0.000690134,0.00130571,0.000308093
593,0.000683204,0.00129116,0.000302738
594,0.00067472,0.00127675,0.000297596
595,0.0006648,0.00126248,0.000292847
596,0.000653607,0.00124842,0.000288676
597,0.000641341,0.00123465,0.000285276
598,0.000628246,0.0012213,0.000282831
599,0.000614626,0.00120854,0.000281503
600,0.000600799,0.00119655,0.000281437
601,0.000587136,0.00118553,0.000282739
602,0.000574039,0.00117566,0.000285474
603,0.000561932,0.00116712,0.000289658
604,0.000551258,0.00116007,0.000295256
605,0.00054245,0.00115465,0.000302196
606,0.000535914,0.00115092,0.000310365
607,0.000531999,0.00114895,0.000319634
608,0.000530962,0.00114871,0.000329846
609,0.000532964,0.00115014,0.000340843
610,0.000538049,0.00115316,0.000352464
611,0.000546146,0.00115762,0.000364557
612,0.000557081,0.00116337,0.000376976
613,0.000570597,0.00117025,0.00038959
614,0.000586376,0.00117809,0.000402285
615,0.000604069,0.00118671,0.000414958
616,0.00062332,0.00119595,0.000427522
617,0.000643782,0.00120567,0.000439903
618,0.00066513,0.00121574,0.000452039
619,0.00068707,0.00122607,0.000463882
620,0.000709346,0.00123655,0.000475394
621,0.000731741,0.00124714,0.000486547
622,0.00075408,0.00125776,0.000497319
623,0.000776222,0.00126839,0.000507696
624,0.00079806,0.00127898,0.000517671
625,0.000819525,0.00128951,0.000527241
626,0.000840576,0.00129996,0.000536408
627,0.0008612,0.00131031,0.000545182
628,0.000881404,0.00132053,0.000553572
629,0.000901219,0.00133061,0.000561594
630,0.000920687,0.00134054,0.000569269
631,0.000939866,0.00135031,0.000576625
632,0.000958822,0.00135992,0.000583691
633,0.000977631,0.00136939,0.000590499
634,0.00099637,0.00137874,0.00059709
635,0.00101512,0.00138802,0.000603508
636,0.00103396,0.00139729,0.000609797
637,0.00105297,0.00140661,0.000616011
638,0.00107222,0.0014161,0.000622205
639,0.0010918,0.00142584,0.000628441
640,0.00111176,0.00143598,0.000634782
641,0.00113218,0.00144663,0.000641296
642,0.00115311,0.00145795,0.000648054
643,0.00117463,0.00147009,0.000655127
644,0.00119679,0.00148321,0.000662589
645,0.00121965,0.00149745,0.000670521
646,0.00124329,0.00151298,0.000679002
647,0.00126778,0.00152997,0.000688114
648,0.0012932,0.00154861,0.000697942
649,0.00131965,0.00156906,0.000708562
650,0.00134722,0.00159151,0.000720056
651,0.00137601,0.00161613,0.000732505
652,0.00140614,0.00164311,0.00074599
653,0.00143773,0.00167267,0.000760583
654,0.00147094,0.00170499,0.000776348
655,0.00150587,0.00174029,0.000793398
656,0.00153817,0.00178823,0.000820405
657,0.00156632,0.00184584,0.000855806
658,0.00159445,0.00190313,0.000890747
659,0.00162242,0.00195904,0.000924329
660,0.00165003,0.00201267,0.000955902
661,0.00167707,0.00206324,0.000985005
662,0.00170328,0.00211011,0.00101132
663,0.00172838,0.00215276,0.00103465
664,0.00175212,0.00219081,0.00105487
665,0.00177425,0.00222397,0.00107194
666,0.00179455,0.00225211,0.00108587
667,0.00181286,0.00227518,0.00109671
668,0.00182904,0.00229323,0.00110455
669,0.00184301,0.0023064,0.0011095
670,0.00185472,0.00231491,0.0011117
671,0.00186417,0.00231899,0.00111129
672,0.00187138,0.00231894,0.00110846
673,0.00187642,0.0023151,0.00110338
674,0.00187936,0.00230779,0.00109625
675,0.00188032,0.00229738,0.0010873
676,0.00187941,0.00228421,0.00107674
677,0.00187679,0.00226865,0.00106483
678,0.0018726,0.00225104,0.00105181
679,0.00186702,0.00223175,0.00103795
680,0.00186037,0.00221129,0.00102443
681,0.00185185,0.00218833,0.00101208
682,0.00184146,0.00216318,0.000999578
683,0.00182995,0.00213736,0.000985583
684,0.00181756,0.00211118,0.000970632
685,0.00180448,0.002085,0.000955245
686,0.00179089,0.00205927,0.000939912
687,0.001777,0.00203447,0.000925063
688,0.00176285,0.00201103,0.000910841
689,0.00174879,0.00198954,0.000897807
690,0.00173522,0.00197049,0.000886235
691,0.00172261,0.00195436,0.000876306
692,0.00171147,0.00194149,0.000868083
693,0.00170226,0.00193216,0.000861589
694,0.00169545,0.00192653,0.000856765
695,0.0016914,0.00192466,0.000853513
696,0.00169036,0.00192652,0.000851729
697,0.00169249,0.00193202,0.000851319
698,0.00169783,0.00194103,0.000852226
