iteration,error_rho,error_v,error_T
201,0.00348217,0.00332871,0.00197081
202,0.00357607,0.00340699,0.00205547
203,0.00368963,0.00346754,0.00211105
204,0.00380694,0.00352201,0.0021613
205,0.00392412,0.00357052,0.00220704
206,0.00403761,0.00361144,0.00224648
207,0.00414101,0.00364093,0.00227631
208,0.00421628,0.00364571,0.0022863
209,0.00427645,0.00363934,0.0022859
210,0.00431936,0.00362221,0.00227481
211,0.00434388,0.00359549,0.00225352
212,0.00434777,0.00356021,0.00222187
213,0.00433408,0.00352019,0.0021846
214,0.00430622,0.00347899,0.00214496
215,0.00426889,0.00344035,0.00210663
216,0.00422763,0.00340779,0.00207329
217,0.00418829,0.00338444,0.00204841
218,0.00415636,0.00337277,0.00203488
219,0.00413687,0.00337476,0.0020353
220,0.00413435,0.00339195,0.00205197
221,0.00415269,0.00342564,0.00208714
222,0.00419542,0.00347713,0.00214353
223,0.00426619,0.00354805,0.00222473
224,0.00436932,0.00364068,0.00233584
225,0.00450816,0.00374108,0.00246056
226,0.00465488,0.00380797,0.00255052
227,0.00476422,0.00383788,0.00261587
228,0.00485456,0.00384972,0.00266479
229,0.00491996,0.00384273,0.00269211
230,0.00495669,0.00381818,0.00269411
231,0.00496154,0.00377861,0.00266927
232,0.00494043,0.0037311,0.00262388
233,0.00490085,0.00368293,0.0025654
234,0.00485267,0.0036415,0.00250388
235,0.00480696,0.00361341,0.00245041
236,0.00477474,0.00360387,0.00241536
237,0.0047656,0.00361647,0.00240716
238,0.0047878,0.00365375,0.00243252
239,0.00484869,0.0037178,0.00249719
240,0.00495494,0.00381084,0.00260732
241,0.0051093,0.00391317,0.00273652
242,0.00524329,0.0039596,0.00281396
243,0.00535506,0.00398196,0.00287573
244,0.00543906,0.0039823,0.00291635
245,0.00548641,0.00396039,0.00292814
246,0.00549068,0.00391886,0.00290718
247,0.00545986,0.00386696,0.00285925
248,0.00540577,0.0038149,0.00279389
249,0.00534443,0.00377327,0.00272594
250,0.00529381,0.00375134,0.00267269
251,0.00527127,0.00375599,0.00265058
252,0.00529121,0.00379149,0.00267276
253,0.00536509,0.00386051,0.00274919
254,0.00550269,0.00396543,0.00288864
255,0.00564476,0.00402073,0.00298381
256,0.00577188,0.00404619,0.00305602
257,0.00586939,0.00404795,0.00310572
258,0.0059227,0.00402496,0.0031205
259,0.00592632,0.00398243,0.00309685
260,0.00589286,0.00393282,0.00304243
261,0.00584122,0.00389007,0.00297325
262,0.00579587,0.0038678,0.00291306
263,0.00578235,0.0038769,0.00288801
264,0.0058232,0.00392447,0.00292103
265,0.00593542,0.00401448,0.0030293
266,0.00607262,0.00407152,0.00311512
267,0.0061838,0.00408961,0.0031767
268,0.00626947,0.00408581,0.00321936
269,0.00631168,0.00405855,0.00322715
270,0.0062992,0.00401211,0.00319274
271,0.00624798,0.00396143,0.00312667
272,0.00618239,0.00392267,0.00304994
273,0.0061331,0.0039109,0.00299305
274,0.00613045,0.00393702,0.00298774
275,0.00619958,0.00400707,0.00305926
276,0.00632767,0.00408905,0.003178
277,0.00643809,0.00411518,0.00325136
278,0.00652998,0.0041203,0.00331117
279,0.00658057,0.0041011,0.00333553
280,0.00657285,0.00406063,0.00331134
281,0.0065249,0.00401554,0.00324971
282,0.00646615,0.00398429,0.00317647
283,0.00643358,0.00398404,0.00313093
284,0.00646305,0.00402681,0.00315378
285,0.00657934,0.00411016,0.00326027
286,0.00667665,0.00413135,0.00332245
287,0.00676239,0.00413222,0.00337897
288,0.00681485,0.00411092,0.00340431
289,0.00681426,0.00406944,0.00337963
290,0.00676797,0.00402216,0.00331208
291,0.00670964,0.00398969,0.00323176
292,0.00668014,0.00399072,0.00318476
293,0.00671918,0.00403802,0.00321836
294,0.00683451,0.0041093,0.00332094
295,0.00692105,0.00412172,0.0033846
296,0.00699557,0.00411668,0.00343766
297,0.00703124,0.00409058,0.00344986
298,0.00700916,0.00404845,0.00340678
299,0.00695573,0.0040109,0.00333113
300,0.00691228,0.00399935,0.00326787
301,0.00692515,0.00403092,0.00327376
302,0.00702723,0.00410184,0.00336955
303,0.00710392,0.00411361,0.00343095
304,0.00717312,0.00410742,0.0034864
305,0.00720959,0.00408182,0.00350315
306,0.00719374,0.00404166,0.00346378
307,0.00714522,0.00400626,0.00339046
308,0.00711037,0.00399853,0.00333476
309,0.00713914,0.00403607,0.00335966
310,0.00724334,0.0040915,0.00344841
311,0.00730975,0.00409107,0.00350786
312,0.00736895,0.00407584,0.00355402
313,0.00739311,0.00404396,0.00355273
314,0.00736535,0.00400353,0.0034968
315,0.00732456,0.00397856,0.00342705
316,0.0073225,0.0039909,0.00340866
317,0.00740612,0.00404654,0.00348861
318,0.00748204,0.00405582,0.0035505
319,0.00754575,0.00404341,0.00360783
320,0.007586,0.00401579,0.00362742
321,0.00758208,0.00397833,0.00359135
322,0.00755283,0.00395076,0.00352978
323,0.00755346,0.00395738,0.0035097
324,0.00763392,0.0040038,0.00357983
325,0.00770696,0.00400895,0.00363887
326,0.00776314,0.0039904,0.00369234
327,0.00779909,0.0039583,0.00370783
328,0.00779665,0.00391901,0.00366802
329,0.00777313,0.00389211,0.00360731
330,0.00778681,0.00390214,0.00359902
331,0.00788321,0.00394685,0.00367779
332,0.00794347,0.00394017,0.00373674
333,0.00800142,0.00391997,0.00379029
334,0.00803682,0.00388837,0.00379869
335,0.00803533,0.00385446,0.00375523
336,0.00803055,0.00384176,0.00371235
337,0.00808433,0.00387326,0.00375211
338,0.00816999,0.00388942,0.00380542
339,0.00821748,0.00387194,0.00385737
340,0.00825951,0.00384542,0.0038867
341,0.00827708,0.00381413,0.0038647
342,0.00827291,0.0037938,0.00381594
343,0.00830338,0.00381016,0.00381872
344,0.00840264,0.00384686,0.00388201
345,0.0084403,0.00383352,0.00392998
346,0.00848252,0.00381303,0.00397201
347,0.00850775,0.00378677,0.00396774
348,0.00851022,0.00376717,0.00392527
349,0.00853506,0.00377942,0.00391722
350,0.00862291,0.00381383,0.0039678
351,0.00866256,0.00380639,0.00401304
352,0.00869564,0.00378565,0.00405334
353,0.00871619,0.00375937,0.0040507
354,0.00871949,0.00374015,0.00400919
355,0.00874447,0.00375224,0.00400108
356,0.00883001,0.00378458,0.00405034
357,0.00886026,0.00377277,0.00409182
358,0.00888015,0.00374538,0.00412245
359,0.0088828,0.00370985,0.00409996
360,0.00886379,0.00367928,0.00402893
361,0.00886378,0.00367827,0.00398543
362,0.0089431,0.00372156,0.004052
363,0.00898562,0.00372345,0.0041172
364,0.00904865,0.00372442,0.00419754
365,0.00911027,0.00372516,0.00424481
366,0.00916043,0.00373194,0.00425634
367,0.00920588,0.00373303,0.00423517
368,0.00925571,0.00373415,0.00423854
369,0.00920445,0.00368386,0.00420747
370,0.00915106,0.0036288,0.00414901
371,0.00909344,0.00357835,0.00404461
372,0.00904599,0.00354914,0.00394089
373,0.00905572,0.00355858,0.0039251
374,0.00908366,0.00357495,0.00400491
375,0.00917258,0.0035935,0.00413175
376,0.00925972,0.00359484,0.00422799
377,0.00929573,0.00357007,0.00425455
378,0.00926571,0.00351683,0.00421977
379,0.009175,0.00343032,0.00414652
380,0.00895306,0.00327028,0.00399043
381,0.00860159,0.00303522,0.00369882
382,0.00816625,0.00275398,0.00324433
383,0.0076606,0.00244638,0.00265111
384,0.00708954,0.00213447,0.00205523
385,0.00646094,0.00183253,0.00167571
386,0.00593298,0.00162512,0.00163954
387,0.00549816,0.00150001,0.00170788
388,0.00512244,0.00144877,0.00176832
389,0.00478633,0.00144976,0.00176928
390,0.004474,0.00147938,0.00172479
391,0.00417638,0.00151916,0.00166431
392,0.00388747,0.00155541,0.00160812
393,0.00361179,0.00157974,0.00156129
394,0.00335335,0.00158714,0.00152323
395,0.00311053,0.00157442,0.00148816
396,0.00288612,0.00154373,0.00145667
397,0.00268289,0.00149938,0.0014273
398,0.0025029,0.00144703,0.00139888
399,0.00234572,0.00139011,0.00136837
400,0.00221036,0.00133521,0.00134103
401,0.00209366,0.0012841,0.00131916
402,0.00199112,0.00123469,0.00130253
403,0.0018947,0.0011834,0.00128972
404,0.00180036,0.00112794,0.00128033
405,0.00170096,0.00106658,0.00127116
406,0.00159869,0.0010023,0.00126433
407,0.00149651,0.000939731,0.0012597
408,0.00139799,0.000885412,0.00125675
409,0.0013073,0.000847059,0.00125482
410,0.00122775,0.000831503,0.00125282
411,0.00116211,0.000842392,0.00124962
412,0.00111169,0.000878627,0.00124409
413,0.00107673,0.000935136,0.00123556
414,0.00105657,0.001005,0.00122404
415,0.00105008,0.00108144,0.00121026
416,0.00105588,0.0011588,0.00119558
417,0.00107243,0.00123283,0.0011817
418,0.00109799,0.00130053,0.00117026
419,0.00113049,0.00136,0.00116256
420,0.00116756,0.00141022,0.00115929
421,0.00120691,0.00145095,0.00116053
422,0.00124626,0.00148261,0.00116574
423,0.00128347,0.00150614,0.00117402
424,0.00131674,0.00152295,0.00118426
425,0.00134465,0.0015348,0.00119539
426,0.00136627,0.00154368,0.00120653
427,0.0013812,0.00155165,0.00121711
428,0.00138961,0.00156072,0.00122687
429,0.00139226,0.00157266,0.00123583
430,0.0013905,0.00158889,0.00124426
431,0.00138622,0.00161037,0.00125259
432,0.00138169,0.00163753,0.00126127
433,0.00137941,0.00167028,0.0012707
434,0.0013818,0.00170807,0.00128118
435,0.00139093,0.00175,0.00129279
436,0.00140822,0.00179491,0.00130548
437,0.00143431,0.00184158,0.00131904
438,0.00146903,0.0018888,0.00133323
439,0.00151149,0.0019355,0.00134778
440,0.00156034,0.00198084,0.00136253
441,0.00161397,0.0020243,0.00137741
442,0.00167076,0.00206567,0.00139251
443,0.00172921,0.00210511,0.00140803
444,0.00178806,0.00214309,0.0014243
445,0.00184637,0.0021804,0.00144177
446,0.00190349,0.00221808,0.00146092
447,0.00195906,0.00225731,0.00148232
448,0.00201305,0.00229941,0.00150656
449,0.00206566,0.0023457,0.00153428
450,0.00211736,0.00239746,0.00156608
451,0.00216881,0.00245587,0.00160256
452,0.00222076,0.00252205,0.00164426
453,0.00227437,0.00259681,0.00169193
454,0.00232683,0.00269082,0.00175273
455,0.00236545,0.00282164,0.00184013
456,0.00240301,0.00295235,0.00192892
457,0.00243972,0.00307949,0.00201559
458,0.00247581,0.00320026,0.00209751
459,0.00251136,0.00331241,0.00217262
460,0.00254673,0.00341367,0.00224302
461,0.00258211,0.00350313,0.00231278
462,0.0026157,0.00357863,0.0023678
463,0.00264667,0.0036401,0.00240585
464,0.0026746,0.00368765,0.00242923
465,0.00269895,0.0037217,0.00244032
466,0.00271907,0.00374307,0.00244143
467,0.00273468,0.00375301,0.00243501
468,0.00274598,0.00375311,0.00242261
469,0.00275364,0.00374513,0.00240541
470,0.00275867,0.00373088,0.00238437
471,0.00276233,0.00371209,0.00236013
472,0.00276585,0.00369028,0.00233321
473,0.0027703,0.00366672,0.00230416
474,0.0027764,0.00364244,0.00227369
475,0.00278457,0.00361824,0.0022427
476,0.00279491,0.00359485,0.00221235
477,0.00280738,0.00357293,0.00218394
478,0.00282189,0.00355322,0.00215881
479,0.00283842,0.00353657,0.0021383
480,0.0028571,0.00352392,0.00212357
481,0.00287823,0.00351636,0.00211555
482,0.00290231,0.00351505,0.0021149
483,0.00292999,0.00352121,0.00212198
484,0.00296202,0.00353607,0.00213691
485,0.00299918,0.00356081,0.0021596
486,0.00304225,0.0035966,0.00218986
487,0.00309194,0.00364452,0.00222747
488,0.00314885,0.00370566,0.00227226
489,0.00321349,0.00378046,0.00232416
490,0.00328612,0.0038699,0.00238318
491,0.00333919,0.00401125,0.00247821
492,0.00338072,0.00415952,0.00257934
493,0.00341819,0.00429731,0.00267249
494,0.00345157,0.00442083,0.00275451
495,0.00348093,0.00452613,0.00283016
496,0.00350579,0.00461062,0.00289998
497,0.00352486,0.00467255,0.00295001
498,0.00353808,0.00471216,0.00297981
499,0.00354509,0.00472961,0.00299349
500,0.00354528,0.00472831,0.00299299
501,0.00353879,0.00471046,0.00298201
502,0.00352628,0.00467885,0.00296273
503,0.00350914,0.00463673,0.00293705
504,0.00348937,0.00458763,0.00290685
505,0.0034695,0.00453513,0.00287365
506,0.00345207,0.00448262,0.00283849
507,0.00343929,0.00443327,0.00280204
508,0.0034329,0.00438947,0.00276535
509,0.00343388,0.00435304,0.00272953
510,0.00344247,0.00432534,0.00269599
511,0.00345842,0.00430735,0.00266639
512,0.00348122,0.00429992,0.00264258
513,0.00351033,0.00430384,0.00262637
514,0.00354536,0.00431997,0.00261936
515,0.00358613,0.00434926,0.00262277
516,0.00363274,0.00439282,0.00263731
517,0.00368547,0.00445185,0.00266319
518,0.00374476,0.0045277,0.0027002
519,0.00381118,0.00462124,0.00274775
520,0.00385397,0.00476525,0.00283533
521,0.00387701,0.00490386,0.00292672
522,0.00388984,0.00501545,0.00300353
523,0.00389255,0.00509323,0.00306712
524,0.00388653,0.00513644,0.00311912
525,0.0038719,0.00514561,0.00314389
526,0.00384872,0.00511905,0.00314567
527,0.00381782,0.00506151,0.00312351
528,0.00377975,0.00497686,0.00308198
529,0.00373464,0.00486992,0.00302532
530,0.00368308,0.00474629,0.00295835
531,0.00362649,0.00461214,0.00288484
532,0.00356711,0.00447381,0.00280831
533,0.00350768,0.0043373,0.00273171
534,0.00345112,0.00420784,0.00265688
535,0.00339987,0.00408951,0.00258463
536,0.00335548,0.0039849,0.00251513
537,0.00331836,0.00389574,0.00244822
538,0.00328825,0.00382285,0.00238403
539,0.00326466,0.00376586,0.0023237
540,0.00324677,0.00372391,0.00226866
541,0.00323385,0.00369597,0.00222055
542,0.00322541,0.003681,0.00218089
543,0.00322129,0.00367817,0.00215071
544,0.00322168,0.00368688,0.00213072
545,0.00322707,0.00370662,0.00212123
546,0.00323783,0.00373688,0.00212215
547,0.00324395,0.00378566,0.00214481
548,0.00321852,0.00385168,0.00219777
549,0.00318648,0.0038938,0.00224251
550,0.00314915,0.00391112,0.00227524
551,0.00310775,0.00390429,0.00229407
552,0.0030633,0.00387477,0.00229953
553,0.00301676,0.00382405,0.00229881
554,0.00296832,0.00375646,0.00228774
555,0.00291755,0.00367397,0.00226097
556,0.00286461,0.00358043,0.00222021
557,0.00280954,0.0034794,0.00216845
558,0.00275217,0.00337364,0.00210859
559,0.00269237,0.0032663,0.00204432
560,0.00263056,0.00316019,0.00197833
561,0.00256766,0.0030576,0.00191254
562,0.00250504,0.00296018,0.00184849
563,0.00244436,0.00286882,0.00178707
564,0.00238733,0.00278369,0.00172867
565,0.00233539,0.00270434,0.0016733
566,0.00228946,0.00262991,0.00162083
567,0.00224984,0.00255937,0.00157118
568,0.00221624,0.00249206,0.00152437
569,0.00218792,0.0024272,0.00148061
570,0.00216389,0.00236454,0.00144017
571,0.00214308,0.00230436,0.00140334
572,0.00212451,0.0022473,0.00137033
573,0.00210735,0.00219452,0.00134115
574,0.00209099,0.00214779,0.00131559
575,0.0020752,0.00210852,0.0012934
576,0.00206008,0.00207795,0.00127443
577,0.00204599,0.00205702,0.00125853
578,0.00203351,0.00204622,0.00124568
579,0.00202332,0.00204554,0.00123588
580,0.00201619,0.0020546,0.00122923
581,0.00201293,0.00207241,0.00122606
582,0.00201436,0.00209782,0.00122691
583,0.00202112,0.00212987,0.00123231
584,0.00203368,0.00216762,0.00124277
585,0.00205233,0.00221034,0.00125867
586,0.00207714,0.00225756,0.00128027
587,0.00210805,0.00230912,0.00130765
588,0.00212659,0.00238665,0.00136233
589,0.00214265,0.00246804,0.00142549
590,0.00216031,0.00254663,0.00148909
591,0.00217905,0.00262166,0.00155102
592,0.0021984,0.00269235,0.00160979
593,0.00221783,0.00275794,0.00166432
594,0.00223689,0.00281757,0.00171387
595,0.00225513,0.0028704,0.00175795
596,0.00227217,0.00291562,0.00179623
597,0.00228767,0.00295253,0.00182861
598,0.00230242,0.00298019,0.00186245
599,0.00231519,0.00299807,0.0018908
600,0.00232557,0.00300567,0.00191073
601,0.00233305,0.00300313,0.00192124
602,0.00233756,0.00299106,0.00192433
603,0.00233886,0.00297026,0.0019211
604,0.00233673,0.00294178,0.00191321
605,0.00233119,0.00290689,0.00190153
606,0.00232257,0.00286698,0.00188661
607,0.00231141,0.00282346,0.00186876
608,0.00229853,0.00277771,0.00184813
609,0.00228482,0.00273091,0.00182472
610,0.00227114,0.00268404,0.00179855
611,0.00225822,0.00263782,0.0017697
612,0.00224652,0.00259275,0.00173833
613,0.00223624,0.00254911,0.00170478
614,0.00222732,0.00250709,0.00166956
615,0.00221956,0.00246685,0.00163325
616,0.00221262,0.00242853,0.00159656
617,0.00220618,0.00239233,0.00156017
618,0.00219994,0.00235851,0.00152476
619,0.00219372,0.00232737,0.0014909
620,0.00218746,0.00229923,0.00145908
621,0.00218123,0.00227437,0.00142967
622,0.00217517,0.00225304,0.00140292
623,0.0021695,0.00223539,0.00137899
624,0.00216451,0.00222149,0.00135795
625,0.00216048,0.00221131,0.00133983
626,0.00215771,0.00220476,0.00132465
627,0.00215649,0.00220172,0.00131244
628,0.00215707,0.00220205,0.00130322
629,0.00215969,0.00220566,0.00129706
630,0.00216448,0.00221239,0.00129409
631,0.00217151,0.00222117,0.0012944
632,0.00217622,0.00223869,0.0013045
633,0.00216002,0.00227636,0.00133936
634,0.00214132,0.00230324,0.00137175
635,0.00212035,0.00231851,0.00139927
636,0.00209731,0.00232205,0.0014206
637,0.00207231,0.00231426,0.00143507
638,0.00204538,0.00229588,0.00144239
639,0.0020165,0.00226786,0.00144261
640,0.00198558,0.00223131,0.00143595
641,0.00195257,0.00218743,0.00142283
642,0.00191744,0.0021374,0.00140375
643,0.00188022,0.00208237,0.00137965
644,0.00184246,0.00202431,0.00136023
645,0.00180307,0.00196343,0.00133483
646,0.00176177,0.00190019,0.00130198
647,0.00171884,0.00183529,0.00126367
648,0.00167449,0.00176942,0.00122174
649,0.00162875,0.00170321,0.00117718
650,0.00158167,0.00163727,0.00113161
651,0.00153347,0.00157218,0.00108586
652,0.00148447,0.00150847,0.00104054
653,0.00143513,0.00144655,0.000996029
654,0.00138601,0.00138667,0.000952511
655,0.00133766,0.00132891,0.000910028
656,0.00129061,0.00127322,0.000868548
657,0.00124525,0.00121941,0.000828031
658,0.00120182,0.00116719,0.00078847
659,0.0011604,0.00111627,0.000749901
660,0.00112089,0.00106644,0.00071245
661,0.00108314,0.00101759,0.000676288
662,0.0010469,0.000969754,0.0006416
663,0.00101191,0.000923101,0.000608567
664,0.000977943,0.000877972,0.000577335
665,0.000944821,0.000834845,0.000548004
666,0.000912424,0.000794298,0.000520608
667,0.000880704,0.00075696,0.00049513
668,0.000849675,0.000723438,0.000471502
669,0.000819408,0.000694241,0.000449623
670,0.000790013,0.000669704,0.00042938
671,0.000761629,0.000649925,0.000410666
672,0.000734401,0.000634653,0.00039339
673,0.000708465,0.000623519,0.000377487
674,0.000683948,0.000615903,0.000362924
675,0.00066094,0.000611089,0.000349642
676,0.000639506,0.000608278,0.000337686
677,0.000619618,0.000606739,0.000327025
678,0.000601202,0.000605849,0.000317617
679,0.000584126,0.000605129,0.000309379
680,0.000568208,0.000604254,0.000302178
681,0.000553229,0.000603043,0.000295837
682,0.000538953,0.000601437,0.000290142
683,0.000525143,0.000599466,0.000284865
684,0.000511584,0.000597219,0.000279782
685,0.000498101,0.000594812,0.000274701
686,0.000484567,0.000592359,0.000269476
687,0.000470917,0.000589951,0.000264022
688,0.000457149,0.000587646,0.000258319
689,0.000443315,0.000585466,0.000252417
690,0.00042952,0.0005834,0.000246421
691,0.000415903,0.000581413,0.000240484
692,0.000402626,0.000579458,0.000234788
693,0.000389852,0.000577492,0.000229521
694,0.000377729,0.00057548,0.000224857
695,0.000366377,0.000573409,0.000220936
696,0.000355877,0.000571282,0.000217849
697,0.000346261,0.000569125,0.000215625
698,0.000337517,0.000566976,0.000214237
699,0.00032959,0.000564878,0.000213604
