iteration,error_rho,error_v,error_T
199,0.00123814,0.00273728,0.000660255
200,0.00123064,0.00281654,0.000661012
201,0.00122193,0.00290384,0.000660935
202,0.00121247,0.00299557,0.000660094
203,0.00120289,0.00308818,0.000658965
204,0.00119372,0.00317834,0.000657604
205,0.00118477,0.00325972,0.000655917
206,0.00117707,0.00333122,0.00065369
207,0.0011715,0.00339248,0.000650809
208,0.00116856,0.00344214,0.000647521
209,0.00116856,0.00347925,0.000644066
210,0.00117169,0.00350334,0.00064067
211,0.00117791,0.0035143,0.000637483
212,0.00118703,0.00351239,0.000634662
213,0.00119881,0.0034982,0.000632398
214,0.00121289,0.00347265,0.000630814
215,0.00122886,0.003437,0.000630006
216,0.00124624,0.00339277,0.000630028
217,0.00126453,0.0033418,0.00063094
218,0.00128049,0.00328819,0.000637266
219,0.00129396,0.00323306,0.000647258
220,0.00130685,0.00317693,0.000657316
221,0.00131885,0.0031218,0.000667142
222,0.00132969,0.00306947,0.000676511
223,0.00133912,0.00302135,0.000685274
224,0.00134693,0.00297844,0.000693351
225,0.00135292,0.00294126,0.00070071
226,0.00135697,0.00290979,0.000707357
227,0.00135903,0.00288362,0.000713331
228,0.00135908,0.00286201,0.000718683
229,0.00135715,0.00284402,0.00072346
230,0.00135332,0.0028287,0.000727693
231,0.00134765,0.0028152,0.000731389
232,0.00134025,0.00280292,0.000734524
233,0.00133121,0.0027915,0.000737046
234,0.00132064,0.00278088,0.00073887
235,0.00130865,0.00277125,0.000739893
236,0.00129531,0.00276298,0.000740008
237,0.00128076,0.00275651,0.000739091
238,0.00126513,0.0027523,0.000737032
239,0.00124861,0.0027507,0.000733733
240,0.00123139,0.00275187,0.000729124
241,0.00121373,0.00275572,0.000723172
242,0.0011959,0.00276191,0.000715881
243,0.00117822,0.00276982,0.000707291
244,0.00116098,0.00277863,0.000697505
245,0.00114446,0.00278738,0.000686656
246,0.00112896,0.00279506,0.000674855
247,0.00111466,0.00280075,0.000662266
248,0.00110169,0.00280365,0.000649066
249,0.00109005,0.00280324,0.000635431
250,0.00107965,0.00279923,0.000621539
251,0.00107033,0.00279167,0.000607494
252,0.00106179,0.00278082,0.000593488
253,0.00105366,0.00276725,0.000579672
254,0.00104556,0.00275173,0.000566174
255,0.00103713,0.00273516,0.000553099
256,0.00102803,0.00271844,0.000540568
257,0.00101799,0.00270246,0.000528692
258,0.00100685,0.00268792,0.000517564
259,0.000994564,0.00267529,0.000507274
260,0.000981139,0.00266474,0.000497927
261,0.000966741,0.00265623,0.000489599
262,0.000951645,0.00264943,0.00048234
263,0.000936214,0.00264385,0.000476171
264,0.000920859,0.00263885,0.000471067
265,0.000905996,0.00263381,0.000466956
266,0.000892045,0.0026281,0.00046372
267,0.000879354,0.00262127,0.000461216
268,0.000868197,0.00261297,0.000459256
269,0.000858818,0.00260306,0.000457568
270,0.000851315,0.0025916,0.000455903
271,0.000845638,0.00257882,0.00045401
272,0.000841739,0.00256509,0.00045164
273,0.000839416,0.00255085,0.000448637
274,0.000838427,0.00253659,0.000444875
275,0.000838496,0.00252281,0.000440282
276,0.000839346,0.00250995,0.000434851
277,0.000840714,0.00249838,0.000428645
278,0.000842351,0.00248836,0.000421817
279,0.000844103,0.00248002,0.000414511
280,0.00084582,0.00247344,0.00040696
281,0.000847392,0.00246858,0.000399443
282,0.000848753,0.00246531,0.000392266
283,0.000849867,0.00246345,0.000385749
284,0.000850725,0.00246276,0.000380203
285,0.000851351,0.00246297,0.000375906
286,0.000851789,0.00246377,0.000373091
287,0.000852061,0.00246488,0.000371935
288,0.000852277,0.00246603,0.000372506
289,0.000852514,0.002467,0.000374856
290,0.000852932,0.00246759,0.000378929
291,0.000853699,0.00246765,0.000384603
292,0.000854987,0.00246705,0.000391711
293,0.000856981,0.0024657,0.000400057
294,0.000859887,0.00246358,0.000409427
295,0.000863891,0.00246068,0.0004196
296,0.000869166,0.00245706,0.000430362
297,0.000875849,0.00245279,0.000441509
298,0.00088403,0.00244797,0.000452848
299,0.00089374,0.0024427,0.000464197
300,0.000904931,0.0024371,0.00047538
301,0.000917503,0.0024313,0.000486235
302,0.000931294,0.00242542,0.000496621
303,0.000946072,0.00241962,0.0005064
304,0.000961564,0.00241404,0.000515437
305,0.000977496,0.00240881,0.000523573
306,0.000993407,0.0024041,0.000530798
307,0.00100896,0.00240011,0.000537029
308,0.00102383,0.002397,0.000542192
309,0.00103767,0.00239488,0.000546325
310,0.00105021,0.00239386,0.000549468
311,0.00106119,0.00239397,0.000551691
312,0.00107042,0.00239514,0.000553096
313,0.00107778,0.00239723,0.000553826
314,0.0010832,0.00239997,0.000554044
315,0.00108667,0.00240302,0.000553937
316,0.00108826,0.00240591,0.000553703
317,0.00108808,0.00240813,0.000553547
318,0.0010863,0.00240913,0.000553665
319,0.00108313,0.00240835,0.000554227
320,0.00107882,0.00240524,0.000555374
321,0.00107364,0.00239932,0.000557208
322,0.00106793,0.00239016,0.000559757
323,0.00106191,0.00237744,0.000563035
324,0.00105588,0.00236095,0.000567005
325,0.00105011,0.00234059,0.000571576
326,0.00104491,0.00231646,0.000576615
327,0.00104053,0.00228874,0.000581969
328,0.00103714,0.00225773,0.000587466
329,0.00103492,0.00222385,0.000592923
330,0.00103393,0.00218753,0.000598152
331,0.00103422,0.00214935,0.000602993
332,0.00103577,0.00210992,0.0006073
333,0.00103847,0.0020699,0.00061095
334,0.00104221,0.00202996,0.000613841
335,0.0010468,0.00199075,0.000615901
336,0.00105201,0.00195294,0.000617085
337,0.00105762,0.00191712,0.000617377
338,0.00106335,0.00188384,0.000616787
339,0.00106895,0.00185357,0.00061536
340,0.00107418,0.00182665,0.000613149
341,0.00107883,0.00180333,0.00061024
342,0.0010827,0.0017837,0.000606738
343,0.00108563,0.00176771,0.000602771
344,0.00108752,0.00175519,0.000598479
345,0.0010883,0.0017458,0.000594019
346,0.00108795,0.00173912,0.000589555
347,0.00108651,0.00173462,0.000585248
348,0.00108411,0.00173172,0.000581243
349,0.00108085,0.00172979,0.000577687
350,0.00107693,0.00172823,0.00057474
351,0.00107257,0.00172652,0.000572531
352,0.00106804,0.00172424,0.000571174
353,0.00106364,0.00172103,0.000570759
354,0.00105972,0.00171669,0.000571355
355,0.00105661,0.00171111,0.000573013
356,0.00105465,0.00170433,0.000575786
357,0.00105423,0.00169648,0.000579627
358,0.00105671,0.00168242,0.000575694
359,0.00105849,0.00166726,0.000571557
360,0.00105974,0.00165129,0.00056728
361,0.0010607,0.00163485,0.000562936
362,0.00106167,0.00161824,0.000558589
363,0.0010629,0.00160183,0.000554314
364,0.00106259,0.00158372,0.000548543
365,0.00106287,0.0015665,0.000542975
366,0.0010642,0.00155101,0.000537878
367,0.00106661,0.00153773,0.000533237
368,0.0010701,0.00152711,0.00052905
369,0.00107461,0.00151953,0.00052532
370,0.00108004,0.00151528,0.000522079
371,0.00108626,0.00151454,0.000519385
372,0.00109312,0.00151736,0.000517323
373,0.00110022,0.00152348,0.000515407
374,0.00110765,0.00153285,0.000514581
375,0.00111532,0.00154518,0.000515057
376,0.0011232,0.0015601,0.000516971
377,0.00113125,0.00157715,0.000520436
378,0.00113947,0.00159587,0.000525485
379,0.0011479,0.00161577,0.000532216
380,0.00115666,0.00163638,0.000540643
381,0.00116589,0.00165724,0.00055074
382,0.0011758,0.0016779,0.000562436
383,0.00118658,0.00169796,0.000575622
384,0.00119844,0.00171701,0.000590163
385,0.00121159,0.00173467,0.000605898
386,0.00122623,0.0017506,0.000622651
387,0.00124252,0.00176449,0.000640233
388,0.00126055,0.00177605,0.00065844
389,0.00128041,0.00178506,0.000677091
390,0.0013021,0.00179138,0.000695994
391,0.00132554,0.00179493,0.000714968
392,0.0013506,0.00179567,0.000733816
393,0.00137707,0.00179369,0.000752361
394,0.00140469,0.00178914,0.000770424
395,0.00143314,0.00178225,0.000787837
396,0.00146205,0.00177331,0.000804443
397,0.00149102,0.00176269,0.0008201
398,0.00151964,0.00175078,0.000834659
399,0.00154749,0.00173801,0.000847983
400,0.00157414,0.00172483,0.00085997
401,0.00159924,0.0017117,0.000870509
402,0.00162241,0.001699,0.000879508
403,0.00164334,0.0016871,0.000886901
404,0.00166173,0.00167629,0.000892639
405,0.00167735,0.00166679,0.0008967
406,0.00169,0.00165874,0.000899084
407,0.00169957,0.00165222,0.000899818
408,0.00170597,0.00164722,0.000898957
409,0.00170921,0.00164366,0.00089658
410,0.00170933,0.00164138,0.000892794
411,0.00170645,0.00164019,0.000887726
412,0.00170076,0.00163984,0.000881525
413,0.00169246,0.00164005,0.000874361
414,0.00168185,0.0016405,0.000866413
415,0.00166924,0.00164089,0.000857866
416,0.00165498,0.0016409,0.000848911
417,0.00163944,0.00164024,0.000839735
418,0.00162301,0.00163866,0.000830524
419,0.00160611,0.00163593,0.00082144
420,0.00158912,0.00163192,0.000812641
421,0.00157241,0.00162656,0.000804274
422,0.00155635,0.00161988,0.000796478
423,0.00154126,0.001612,0.000789383
424,0.00152741,0.00160316,0.000783115
425,0.00151506,0.00159365,0.000777796
426,0.00150442,0.00158391,0.000773557
427,0.00149566,0.00157443,0.000770528
428,0.00148895,0.00156579,0.000768851
429,0.0014844,0.0015586,0.000768678
430,0.00148213,0.0015535,0.000770175
431,0.00148228,0.00155114,0.000773523
432,0.00148496,0.00155214,0.000778913
433,0.00149033,0.00155706,0.000786554
434,0.00149858,0.00156637,0.00079667
435,0.00150998,0.00158047,0.000809498
436,0.00152481,0.00159962,0.000825313
437,0.00154348,0.00162403,0.000844427
438,0.00156646,0.0016538,0.000867198
439,0.00159435,0.00168901,0.000894052
440,0.00162792,0.00172973,0.000925513
441,0.0016685,0.00175565,0.00093731
442,0.00170194,0.00177368,0.000941384
443,0.00173272,0.00178947,0.000943396
444,0.00175988,0.00180239,0.000942961
445,0.00178263,0.00181181,0.000939796
446,0.00180029,0.00181716,0.000933713
447,0.00181088,0.00181705,0.000922587
448,0.00181469,0.00181177,0.000909095
449,0.00181152,0.00180126,0.000893448
450,0.00180129,0.00178554,0.000875713
451,0.00178403,0.00176484,0.000855945
452,0.00175992,0.00173959,0.000834178
453,0.00172901,0.00171036,0.000810261
454,0.00169156,0.00167799,0.000784465
455,0.00164806,0.00164343,0.000756918
456,0.00159905,0.00160772,0.000727807
457,0.0015452,0.00157208,0.000697381
458,0.00148721,0.00153778,0.000665957
459,0.00142584,0.00150606,0.000633916
460,0.00136188,0.001478,0.000601694
461,0.00129609,0.00145448,0.000569754
462,0.00122921,0.00143605,0.000538576
463,0.00116203,0.00142302,0.00050867
464,0.00109529,0.00141532,0.000480514
465,0.00102973,0.00141261,0.000454527
466,0.000965995,0.00141433,0.000431051
467,0.000904689,0.00141973,0.000410328
468,0.000846377,0.00142803,0.000392506
469,0.000791582,0.00143844,0.000377607
470,0.000740769,0.00145024,0.000365541
471,0.000694262,0.00146278,0.00035612
472,0.000652374,0.00147558,0.00034909
473,0.000615323,0.00148825,0.000344154
474,0.000583223,0.00150054,0.000341004
475,0.000556074,0.00151228,0.000339341
476,0.000533763,0.00152338,0.00033889
477,0.000516072,0.00153382,0.000339417
478,0.000502674,0.00154362,0.000340714
479,0.000493181,0.00155281,0.000342609
480,0.000487161,0.00156146,0.000344955
481,0.000484149,0.00156964,0.000347641
482,0.000483677,0.00157739,0.000350528
483,0.000485305,0.00158479,0.000353494
484,0.000488634,0.00159192,0.000356436
485,0.0004933,0.0015989,0.000359255
486,0.000498974,0.00160584,0.000361869
487,0.000505384,0.00161285,0.000364183
488,0.000512297,0.00162006,0.000366122
489,0.000519514,0.0016276,0.000367629
490,0.000526875,0.00163556,0.000368662
491,0.000534243,0.00164403,0.000369196
492,0.00054151,0.00165308,0.000369222
493,0.000548602,0.00166274,0.000368759
494,0.000555465,0.00167302,0.000367843
495,0.000562072,0.00168386,0.000366523
496,0.000568432,0.00169522,0.000364878
497,0.000574503,0.00170701,0.000362984
498,0.000580289,0.00171911,0.000360935
499,0.000585802,0.00173144,0.000358828
500,0.000591057,0.00174389,0.000356759
501,0.000596066,0.00175637,0.000354815
502,0.00060084,0.00176885,0.000353075
503,0.000605389,0.00178128,0.000351605
504,0.000609715,0.0017937,0.000350449
505,0.000613822,0.00180613,0.000349629
506,0.000617711,0.00181865,0.000349147
507,0.000621382,0.00183133,0.000348985
508,0.000624838,0.00184427,0.000349106
509,0.000628086,0.00185754,0.000349455
510,0.000631142,0.00187119,0.00034997
511,0.000634027,0.00188525,0.000350583
512,0.000636769,0.00189967,0.000351223
513,0.000639408,0.00191438,0.000351823
514,0.00064198,0.00192927,0.000352323
515,0.000644524,0.00194417,0.000352665
516,0.000647083,0.0019589,0.000352799
517,0.000649691,0.00197328,0.00035269
518,0.000652365,0.00198712,0.000352309
519,0.000655108,0.00200026,0.000351639
520,0.000657907,0.00201259,0.000350675
521,0.000660724,0.00202401,0.000349417
522,0.000663502,0.00203451,0.000347879
523,0.000666167,0.00204409,0.000346076
524,0.000668629,0.00205283,0.000344033
525,0.000670784,0.0020608,0.000341779
526,0.000672521,0.0020681,0.000339354
527,0.000673729,0.00207479,0.000336803
528,0.000674297,0.00208095,0.000334179
529,0.000674117,0.00208658,0.000331532
530,0.000673094,0.00209165,0.000328926
531,0.00067114,0.00209608,0.000326422
532,0.000668179,0.00209975,0.000324079
533,0.00066415,0.00210249,0.000321957
534,0.000659001,0.00210414,0.000320106
535,0.000652688,0.00210454,0.000318567
536,0.00064519,0.00210353,0.000317369
537,0.000636491,0.00210103,0.000316522
538,0.000626588,0.002097,0.000316026
539,0.000615491,0.00209146,0.000315861
540,0.000603224,0.00208451,0.000315995
541,0.000589828,0.00207633,0.000316383
542,0.000575362,0.00206712,0.00031697
543,0.000559896,0.00205712,0.000317695
544,0.000543525,0.0020466,0.000318482
545,0.000526381,0.00203581,0.000319265
546,0.000508631,0.002025,0.00031998
547,0.000490473,0.00201435,0.000320571
548,0.000472135,0.002004,0.000320985
549,0.000453897,0.00199405,0.000321184
550,0.000436053,0.0019845,0.000321142
551,0.000418937,0.00197533,0.000320842
552,0.0004029,0.00196647,0.000320281
553,0.000388303,0.0019578,0.000319473
554,0.000375512,0.00194921,0.000318439
555,0.00036486,0.0019406,0.000317213
556,0.000356628,0.00193183,0.000315844
557,0.000351016,0.00192284,0.000314393
558,0.000348129,0.00191355,0.000312931
559,0.000347971,0.00190391,0.000311533
560,0.00035044,0.00189389,0.000310274
561,0.000355325,0.0018835,0.000309252
562,0.000362371,0.00187274,0.000308553
563,0.000371287,0.00186161,0.000308257
564,0.000381769,0.00185015,0.000308442
565,0.000393534,0.00183835,0.000309167
566,0.000406328,0.00182625,0.000310469
567,0.000419925,0.00181385,0.000312383
568,0.000434145,0.00180115,0.00031492
569,0.000448844,0.00178816,0.000318062
570,0.000463913,0.00177489,0.000321775
571,0.000479274,0.00176135,0.000326
572,0.000494869,0.00174755,0.000330663
573,0.000510655,0.00173351,0.000335676
574,0.000526575,0.00171926,0.000340949
575,0.000542607,0.0017048,0.000346372
576,0.000558738,0.00169015,0.000351827
577,0.000574933,0.00167534,0.000357207
578,0.00059115,0.00166039,0.000362405
579,0.000607341,0.00164533,0.000367315
580,0.000623439,0.00163018,0.000371843
581,0.000639366,0.00161497,0.000375901
582,0.000655025,0.0015997,0.000379414
583,0.000670306,0.00158441,0.000382319
584,0.000685088,0.00156909,0.000384561
585,0.000699238,0.00155375,0.000386096
586,0.000712613,0.00153839,0.000386892
587,0.000725068,0.00152302,0.000386928
588,0.000736452,0.00150763,0.000386189
589,0.000746619,0.0014922,0.000384664
590,0.000755422,0.00147672,0.000382365
591,0.000762721,0.00146117,0.000379311
592,0.000768382,0.00144554,0.000375527
593,0.000772287,0.00142982,0.000371052
594,0.000774342,0.00141399,0.000365933
595,0.000774463,0.00139804,0.000360234
596,0.000772592,0.00138197,0.000354029
597,0.000768691,0.0013658,0.000347407
598,0.000762753,0.00134955,0.000340479
599,0.0007548,0.00133326,0.000333363
600,0.000744889,0.001317,0.000326199
601,0.000733111,0.00130086,0.000319145
602,0.0007196,0.00128495,0.000312377
603,0.000704536,0.00126941,0.000306077
604,0.000688117,0.00125436,0.000300431
605,0.000670585,0.00123992,0.000295643
606,0.000652252,0.0012263,0.000291919
607,0.000633485,0.00121367,0.000289446
608,0.000614703,0.00120224,0.00028839
609,0.000596376,0.00119219,0.000288894
610,0.000579022,0.00118367,0.000291045
611,0.00056319,0.00117683,0.00029488
612,0.000549444,0.00117179,0.000300387
613,0.00053834,0.00116859,0.000307498
614,0.000530385,0.00116728,0.000316104
615,0.000525997,0.00116783,0.000326064
616,0.000525474,0.00117018,0.000337218
617,0.000528958,0.00117425,0.000349393
618,0.000536429,0.00117992,0.000362412
619,0.000547712,0.00118704,0.000376103
620,0.000562499,0.00119549,0.000390322
621,0.000580397,0.0012051,0.000404896
622,0.000600958,0.00121571,0.000419681
623,0.000623709,0.00122715,0.000434555
624,0.000648191,0.0012393,0.000449406
625,0.000673974,0.00125203,0.000464137
626,0.000700673,0.00126522,0.00047866
627,0.000727949,0.00127877,0.000492902
628,0.000755513,0.00129261,0.000506799
629,0.000783125,0.00130664,0.000520297
630,0.00081059,0.00132081,0.000533351
631,0.000837756,0.00133505,0.000545925
632,0.000864507,0.00134931,0.000557994
633,0.000890762,0.00136352,0.000569537
634,0.000916465,0.00137764,0.000580544
635,0.000941589,0.00139161,0.000591011
636,0.000966124,0.0014054,0.000600941
637,0.00099008,0.00141895,0.000610346
638,0.00101348,0.00143223,0.000619241
639,0.00103635,0.00144521,0.000627652
640,0.00105874,0.00145788,0.000635607
641,0.00108069,0.00147024,0.000643146
642,0.00110226,0.00148228,0.000650313
643,0.00112348,0.00149405,0.000657158
644,0.00114443,0.00150558,0.000663738
645,0.00116513,0.00151693,0.000670116
646,0.00118567,0.00152818,0.000676366
647,0.00120609,0.00153944,0.000682565
648,0.00122645,0.00155081,0.000688797
649,0.00124682,0.00156243,0.000695152
650,0.00126726,0.00157442,0.000701725
651,0.00128784,0.00158693,0.000708617
652,0.00130864,0.00160013,0.000715927
653,0.00132976,0.00161415,0.000723734
654,0.00135124,0.00162912,0.000732181
655,0.00137325,0.00164526,0.000741679
656,0.00139546,0.00166207,0.000753313
657,0.00141717,0.0016786,0.000766222
658,0.00143924,0.00169647,0.000779019
659,0.00146178,0.00171574,0.000791979
660,0.00148486,0.00173652,0.000805372
661,0.00150856,0.00175893,0.000819446
662,0.00153292,0.00178313,0.000834428
663,0.00155787,0.00180926,0.000850326
664,0.00158349,0.00183754,0.000867426
665,0.0016099,0.00186822,0.000885856
666,0.00163731,0.00190154,0.000905685
667,0.00166591,0.00193773,0.000926926
668,0.00169593,0.00197703,0.000949578
669,0.00171939,0.00203175,0.000984332
670,0.00174193,0.00208745,0.00101996
671,0.0017647,0.00214178,0.00105436
672,0.00178777,0.00219403,0.00108685
673,0.00181106,0.00224354,0.0011169
674,0.0018344,0.00228978,0.00114409
675,0.0018575,0.00233231,0.00116814
676,0.00188003,0.0023708,0.00118888
677,0.00190162,0.00240504,0.00120624
678,0.00192192,0.00243489,0.00122023
679,0.00194064,0.00246036,0.00123091
680,0.00195754,0.00248148,0.00123842
681,0.00197248,0.0024984,0.00124292
682,0.00198538,0.00251126,0.00124459
683,0.00199627,0.00252027,0.00124363
684,0.00200522,0.00252563,0.00124027
685,0.00201238,0.00252757,0.00123472
686,0.00201792,0.00252629,0.00122721
687,0.00202203,0.00252201,0.00121795
688,0.00202491,0.00251494,0.00120715
689,0.00202675,0.00250531,0.00119504
690,0.00202771,0.00249334,0.0011818
691,0.00202791,0.00247928,0.00116766
692,0.00202747,0.0024634,0.00115281
693,0.00202646,0.002446,0.00113744
694,0.00202491,0.00242741,0.00112176
695,0.00202287,0.00240797,0.00110595
696,0.00202035,0.00238807,0.00109021
697,0.00201737,0.0023681,0.0010747
698,0.00201395,0.00234847,0.00105962
699,0.00201013,0.00232956,0.00104511
