iteration,error_rho,error_v,error_T
87,0.00269199,0.00492612,0.00134986
88,0.00269181,0.00483417,0.00135521
89,0.00269136,0.00474864,0.00135675
90,0.00269094,0.00466972,0.0013547
91,0.00269115,0.00459744,0.00134947
92,0.00269232,0.00453167,0.00134183
93,0.00269487,0.00447212,0.00133274
94,0.00269924,0.00441841,0.00132329
95,0.00270575,0.0043701,0.00131471
96,0.00271455,0.00432672,0.00130819
97,0.00272554,0.0042878,0.00130481
98,0.00273852,0.00425295,0.00130531
99,0.00275299,0.00422181,0.00130998
100,0.00276824,0.00419408,0.00131851
101,0.00278341,0.00416951,0.00133006
102,0.00279752,0.00414791,0.00134331
103,0.00280966,0.00412912,0.00135661
104,0.00281909,0.00411304,0.0013683
105,0.00282531,0.00409957,0.00137697
106,0.00282813,0.00408862,0.00138168
107,0.00282769,0.00408007,0.00138211
108,0.00282441,0.00407378,0.0013787
109,0.00281892,0.00406952,0.00137249
110,0.00281189,0.00406702,0.00136498
111,0.00280393,0.00406593,0.00135785
112,0.00279541,0.0040659,0.00135258
113,0.00278648,0.00406652,0.00135021
114,0.00277697,0.00406743,0.00135107
115,0.00276651,0.0040683,0.00135481
116,0.00275461,0.00406885,0.00136044
117,0.00274079,0.00406884,0.00136663
118,0.00272466,0.00406814,0.00137198
119,0.00270604,0.00406667,0.00137523
120,0.00268496,0.00406438,0.0013755
121,0.0026617,0.00406126,0.00137234
122,0.0026367,0.00405732,0.00136572
123,0.00261059,0.00405259,0.00135599
124,0.00258393,0.00404703,0.00134376
125,0.00255733,0.00404064,0.00132976
126,0.00253127,0.00403335,0.00131471
127,0.0025061,0.0040251,0.00129924
128,0.00248203,0.00401579,0.00128383
129,0.00245916,0.00400531,0.00126882
130,0.00243747,0.00399351,0.00125439
131,0.00241689,0.00398024,0.00124066
132,0.00239732,0.00396534,0.00122771
133,0.00237868,0.00394864,0.00121561
134,0.00236089,0.00392998,0.00120446
135,0.00234394,0.0039092,0.00119437
136,0.00232784,0.00388618,0.00118549
137,0.00231263,0.00386082,0.00117792
138,0.00229837,0.00383304,0.00117172
139,0.00228517,0.00380281,0.00116691
140,0.00227313,0.00377015,0.00116346
141,0.00226236,0.00373511,0.00116128
142,0.00225299,0.00369781,0.00116023
143,0.00224512,0.00365842,0.00116019
144,0.00223884,0.00361713,0.00116099
145,0.0022342,0.00357421,0.00116249
146,0.00223123,0.00352996,0.00116457
147,0.00222991,0.00348473,0.00116709
148,0.00223018,0.00343891,0.00116997
149,0.00223194,0.00339289,0.00117309
150,0.00223506,0.00334712,0.00117637
151,0.00223937,0.00330203,0.00117969
152,0.00224472,0.00325803,0.00118298
153,0.00225095,0.00321555,0.00118612
154,0.00225793,0.00317495,0.00118904
155,0.00226555,0.00313656,0.00119168
156,0.00227375,0.00310064,0.00119401
157,0.00228252,0.00306738,0.00119606
158,0.00229187,0.00303691,0.00119789
159,0.00230188,0.00300926,0.00119962
160,0.00231263,0.0029844,0.0012014
161,0.00232421,0.00296223,0.00120344
162,0.00233671,0.00294259,0.00120592
163,0.00235021,0.00292526,0.00120904
164,0.00236474,0.00291001,0.00121296
165,0.00238029,0.00289659,0.00121782
166,0.00239683,0.00288473,0.00122371
167,0.00241428,0.00287418,0.00123065
168,0.00243254,0.00286474,0.00123867
169,0.00245149,0.0028562,0.00124776
170,0.00247103,0.00284842,0.00125787
171,0.00249101,0.0028413,0.00126898
172,0.00251134,0.00283476,0.00128105
173,0.0025319,0.00282879,0.00129402
174,0.0025526,0.00282339,0.00130783
175,0.00257335,0.0028186,0.00132241
176,0.00259409,0.00281448,0.00133766
177,0.00261475,0.00281112,0.00135347
178,0.00263531,0.00280862,0.00136974
179,0.00265576,0.00280709,0.00138634
180,0.00267613,0.00280664,0.00140321
181,0.00269648,0.00280739,0.00142029
182,0.00271692,0.00280946,0.00143757
183,0.00273759,0.00281297,0.00145511
184,0.00275867,0.00281806,0.00147302
185,0.0027804,0.00282484,0.00149147
186,0.00280302,0.00283346,0.00151069
187,0.00282685,0.00284407,0.00153094
188,0.0028522,0.00285685,0.0015525
189,0.00287942,0.00287198,0.00157571
190,0.0029089,0.0028897,0.00160091
191,0.00294108,0.00291027,0.00162849
192,0.00297645,0.00293404,0.00165885
193,0.00301557,0.00296139,0.00169248
194,0.00305911,0.00299283,0.00172995
195,0.00310788,0.00302894,0.00177194
196,0.00316288,0.00307049,0.00181933
197,0.00322535,0.0031184,0.00187324
198,0.00329687,0.00317383,0.00193511
199,0.00337945,0.00323827,0.00200687
200,0.00347573,0.0033136,0.00209106
201,0.00359161,0.00338226,0.00216169
202,0.00371568,0.00343949,0.00221687
203,0.00384054,0.00349156,0.00226749
204,0.00396265,0.00353693,0.00231188
205,0.00407829,0.00357396,0.00234836
206,0.00416785,0.00358788,0.00236534
207,0.00423946,0.00358793,0.00236945
208,0.00429411,0.00357716,0.0023625
209,0.00433045,0.00355651,0.00234479
210,0.00434656,0.00352698,0.00231614
211,0.00434365,0.0034915,0.00227982
212,0.00432523,0.00345377,0.00223935
213,0.00429564,0.00341745,0.00219818
214,0.00426021,0.00338613,0.0021599
215,0.00422474,0.00336304,0.002128
216,0.00419488,0.00335081,0.00210556
217,0.00417571,0.00335148,0.00209535
218,0.00417186,0.00336668,0.0020999
219,0.00418733,0.0033977,0.00212166
220,0.0042256,0.00344578,0.00216343
221,0.00429011,0.00351239,0.00222872
222,0.00438477,0.00359953,0.00232208
223,0.00451472,0.00371014,0.00245004
224,0.00466539,0.00378366,0.00253646
225,0.0047905,0.00382777,0.00260568
226,0.00489058,0.00384711,0.00265664
227,0.00496776,0.00384753,0.00268858
228,0.00501791,0.00382976,0.00269739
229,0.0050369,0.00379547,0.00267975
230,0.00502804,0.00375065,0.0026404
231,0.0049982,0.00370246,0.00258608
232,0.00495644,0.00365837,0.00252627
233,0.00491331,0.00362531,0.00247201
234,0.00487968,0.00360899,0.00243406
235,0.0048654,0.00361354,0.00242136
236,0.00487867,0.00364172,0.00244071
237,0.00492684,0.00369575,0.00249753
238,0.00501637,0.00377772,0.00259702
239,0.00515395,0.00388828,0.00274272
240,0.00530007,0.00394911,0.00283427
241,0.0054157,0.00397775,0.00290652
242,0.00550709,0.00398515,0.00295987
243,0.00556466,0.00397023,0.00298625
244,0.00557947,0.00393368,0.00297909
245,0.00555572,0.00388327,0.00294233
246,0.0055037,0.00382886,0.00288369
247,0.00543809,0.00378113,0.0028162
248,0.00537631,0.00375003,0.00275634
249,0.00533613,0.00374339,0.00272082
250,0.00533328,0.00376645,0.00272382
251,0.00538009,0.00382232,0.00277621
252,0.00548716,0.00391342,0.00288712
253,0.00563039,0.00399573,0.0030064
254,0.00575815,0.0040283,0.0030795
255,0.00586317,0.00403857,0.00313501
256,0.00593013,0.00402435,0.0031601
257,0.00594662,0.0039871,0.00314613
258,0.00592191,0.00393827,0.00309872
259,0.00587214,0.00389116,0.00303025
260,0.00582019,0.00385982,0.00296207
261,0.00579177,0.00385628,0.0029199
262,0.00581086,0.00388898,0.0029281
263,0.00589661,0.00396281,0.00300576
264,0.00604267,0.00404551,0.00311479
265,0.00615959,0.00406888,0.00317723
266,0.00625977,0.00407206,0.00322755
267,0.00632276,0.0040514,0.00324816
268,0.00633242,0.00400799,0.00322677
269,0.00629671,0.00395422,0.00316922
270,0.0062373,0.00390616,0.00309239
271,0.00618315,0.00387987,0.00302428
272,0.00616526,0.00388821,0.00299723
273,0.00621066,0.00393913,0.00303946
274,0.00633871,0.00403601,0.00317016
275,0.0064513,0.00406509,0.0032439
276,0.00655539,0.0040764,0.00331398
277,0.00662422,0.00406373,0.00335568
278,0.00663824,0.00402753,0.00335179
279,0.0066027,0.00398031,0.00330564
280,0.00654439,0.00394074,0.00323776
281,0.00649834,0.00392723,0.00318351
282,0.00650154,0.00395403,0.00318384
283,0.00658499,0.00402927,0.00327277
284,0.00669636,0.00407643,0.00335731
285,0.00678527,0.00408612,0.00342358
286,0.00684896,0.0040744,0.00346727
287,0.00686586,0.0040407,0.00346563
288,0.00682916,0.00399412,0.00341538
289,0.00676804,0.00395512,0.00333997
290,0.00672117,0.0039436,0.00328009
291,0.00672988,0.00397492,0.0032834
292,0.00682757,0.00405526,0.00338431
293,0.0069197,0.00407977,0.00344848
294,0.00700054,0.00408262,0.00350823
295,0.00704955,0.00406387,0.00353546
296,0.00704609,0.0040259,0.00350984
297,0.00699831,0.00398427,0.00344115
298,0.0069453,0.00396143,0.00336671
299,0.00693299,0.00397685,0.00334033
300,0.00700374,0.00404266,0.00341259
301,0.00709824,0.00407653,0.00348013
302,0.00717205,0.00407786,0.00353706
303,0.00722246,0.00406019,0.00356659
304,0.00722583,0.00402487,0.00354387
305,0.0071833,0.00398585,0.00347572
306,0.00713717,0.00396684,0.00340474
307,0.00713706,0.00398798,0.0033917
308,0.00722462,0.00405282,0.00347483
309,0.00730115,0.00406722,0.00353406
310,0.00736631,0.0040603,0.00358815
311,0.00740422,0.00403593,0.00360524
312,0.0073934,0.00399869,0.00356677
313,0.00735147,0.00396785,0.0034968
314,0.00732916,0.00396735,0.00345335
315,0.00737932,0.00401465,0.0035036
316,0.00747098,0.00404715,0.00357374
317,0.00753243,0.00404059,0.00363163
318,0.00758002,0.00401922,0.00366478
319,0.00758964,0.00398497,0.00364417
320,0.0075588,0.00395159,0.00358091
321,0.00753746,0.00394434,0.00353213
322,0.00758179,0.00398279,0.00357077
323,0.00767443,0.00401429,0.00364013
324,0.00773281,0.00400455,0.00369654
325,0.00778195,0.00398208,0.00373078
326,0.00779843,0.00394904,0.003712
327,0.00777828,0.00391899,0.00365322
328,0.00777381,0.00391758,0.00361793
329,0.00784147,0.0039595,0.003674
330,0.00791941,0.00397045,0.00372931
331,0.00797247,0.0039535,0.00378184
332,0.00801139,0.00392478,0.00380213
333,0.00801797,0.00388998,0.00376821
334,0.00800304,0.00386705,0.00371194
335,0.00802561,0.003881,0.00371003
336,0.00812518,0.00392137,0.0037819
337,0.00817301,0.00390912,0.00383413
338,0.00822353,0.0038875,0.00388067
339,0.00825296,0.00385711,0.00387986
340,0.00825142,0.00382886,0.00383361
341,0.00826023,0.00382732,0.00380608
342,0.00833535,0.0038614,0.0038567
343,0.00839762,0.00386266,0.00390853
344,0.00844019,0.00384218,0.00395906
345,0.00847167,0.00381376,0.00397404
346,0.00848007,0.00378602,0.00394016
347,0.00848782,0.00377972,0.00390806
348,0.00855308,0.00380954,0.00394744
349,0.00861954,0.00381523,0.00399383
350,0.00865313,0.0037936,0.00403862
351,0.00867964,0.00376439,0.00405199
352,0.0086868,0.00373555,0.00401472
353,0.00869083,0.00372646,0.00397336
354,0.00875195,0.00375701,0.00401053
355,0.00881647,0.00376524,0.00406059
356,0.00884928,0.00374761,0.00411333
357,0.00887715,0.00372326,0.00413589
358,0.00888824,0.00370033,0.00410842
359,0.00890024,0.00369879,0.00408168
360,0.00896667,0.00372555,0.0041117
361,0.00901285,0.00372577,0.00414988
362,0.00903424,0.00370494,0.0041871
363,0.00905163,0.00367994,0.00418932
364,0.00905916,0.0036617,0.00414943
365,0.00908315,0.00367157,0.00413385
366,0.00916296,0.00370229,0.00417995
367,0.0091852,0.00369366,0.00422876
368,0.00920282,0.00367426,0.00427397
369,0.00921352,0.00365301,0.00427417
370,0.00921849,0.00364454,0.00424489
371,0.00926108,0.00366648,0.00425763
372,0.00932496,0.00368119,0.00428522
373,0.0093339,0.00366372,0.00431326
374,0.00934999,0.00364375,0.00432214
375,0.0093638,0.00362939,0.00428717
376,0.00938664,0.00363847,0.00426102
377,0.00945685,0.00366865,0.00430154
378,0.0094764,0.00366499,0.00436061
379,0.00947476,0.00364411,0.0044154
380,0.0094706,0.00362255,0.00442408
381,0.00946793,0.00361554,0.00440339
382,0.00950857,0.0036348,0.0044048
383,0.0095615,0.00364516,0.00440621
384,0.00957596,0.00363072,0.00440724
385,0.00960143,0.00361619,0.00438349
386,0.00963126,0.00361116,0.00432227
387,0.00968325,0.00363444,0.00429404
388,0.00976299,0.00366475,0.00437509
389,0.00975212,0.00364575,0.00447911
390,0.0097261,0.00361422,0.00456508
391,0.00969644,0.00358517,0.004593
392,0.00968765,0.0035772,0.00458686
393,0.00975085,0.00359226,0.00451444
394,0.00975692,0.00357466,0.00442782
395,0.00978538,0.00355668,0.00434866
396,0.0098136,0.00353537,0.00423188
397,0.00983461,0.0035186,0.0041027
398,0.00989403,0.00352365,0.00406128
399,0.0100305,0.00354554,0.00418561
400,0.0100749,0.00339578,0.00487814
401,0.0100707,0.00313704,0.00584329
402,0.0100239,0.00282014,0.00681593
403,0.00993177,0.00248657,0.00762534
404,0.00982233,0.00217831,0.00817669
405,0.00967616,0.00194002,0.0084286
406,0.0093808,0.00174418,0.00833998
407,0.00881028,0.00156355,0.00786074
408,0.00792761,0.00139439,0.0069795
409,0.00677885,0.00124452,0.00574178
410,0.00550108,0.00111224,0.0043163
411,0.004321,0.00101653,0.00293569
412,0.00345177,0.000949911,0.00187883
413,0.00298536,0.000900796,0.00143978
414,0.00283882,0.000861002,0.00157343
415,0.00281766,0.000825546,0.00183805
416,0.00279319,0.000790229,0.00199996
417,0.00271985,0.000755218,0.00203169
418,0.00259714,0.000722749,0.0019533
419,0.0024398,0.000695299,0.00179307
420,0.00226455,0.000673692,0.00157569
421,0.00209221,0.000657119,0.001324
422,0.00194202,0.000644198,0.00107493
423,0.00181717,0.000632872,0.000859371
424,0.00171924,0.000621919,0.000721279
425,0.00164628,0.000608034,0.000700533
426,0.00159723,0.000593944,0.000779414
427,0.00156643,0.000580583,0.00089857
428,0.0015451,0.000568925,0.00100725
429,0.00152384,0.000559624,0.00107894
430,0.00149393,0.00055278,0.00110249
431,0.00144952,0.000548127,0.0010763
432,0.00138834,0.000545085,0.00100492
433,0.00131159,0.000542066,0.000896259
434,0.00122708,0.000539935,0.000767122
435,0.00114126,0.000538385,0.000629232
436,0.00106378,0.000536881,0.000501868
437,0.00100361,0.000535141,0.000412295
438,0.000964674,0.000533099,0.000383842
439,0.000944589,0.000530839,0.000410235
440,0.000936511,0.000528571,0.000459595
441,0.000932488,0.000526581,0.000505009
442,0.000926046,0.000525134,0.000532761
443,0.000913248,0.000524438,0.000537806
444,0.000892452,0.000524523,0.000519806
445,0.000864675,0.000525191,0.000481438
446,0.000833597,0.000526364,0.000429991
447,0.000802552,0.000527945,0.000375147
448,0.000773215,0.000529701,0.000325981
449,0.000747219,0.000531581,0.000292902
450,0.000725943,0.000533524,0.000285237
451,0.000709486,0.000535521,0.000301704
452,0.000697123,0.000537602,0.000332105
453,0.000687476,0.000539821,0.00036503
454,0.000678797,0.000542222,0.000392234
455,0.000669335,0.000544826,0.000408866
456,0.000657681,0.000547616,0.000412709
457,0.000643063,0.000550536,0.000403458
458,0.000625481,0.000553509,0.000382405
459,0.000605704,0.000556445,0.000352105
460,0.000584947,0.000559073,0.000315691
461,0.000565443,0.000561563,0.000279162
462,0.000548047,0.000563865,0.000245689
463,0.000534199,0.000565943,0.000220344
464,0.00052463,0.000567797,0.000206842
465,0.000519081,0.000569451,0.000204984
466,0.000516499,0.000570949,0.000210642
467,0.000515466,0.000572344,0.000218479
468,0.000514629,0.000573687,0.000224334
469,0.000512995,0.00057502,0.000225942
470,0.000509844,0.000576291,0.000222669
471,0.000505041,0.000577544,0.000214899
472,0.000499245,0.000578793,0.000205414
473,0.000492826,0.000580045,0.000196585
474,0.000486122,0.000581301,0.00019067
475,0.000479421,0.000582559,0.000189317
476,0.000472926,0.000583815,0.00019301
477,0.000466736,0.000585065,0.000200906
478,0.000460834,0.000586308,0.000211258
479,0.000455104,0.00058754,0.000222038
480,0.000449354,0.000588758,0.000231422
481,0.000443372,0.000589959,0.000238017
482,0.000436969,0.000591132,0.000240934
483,0.000430038,0.000592266,0.000239773
484,0.000422585,0.000593344,0.000234591
485,0.000414746,0.000594349,0.000225847
486,0.000406776,0.000595262,0.000214341
487,0.000399008,0.000596068,0.000201141
488,0.000391802,0.000596754,0.000187482
489,0.000385473,0.000597313,0.000174633
490,0.000380237,0.000597741,0.000163712
491,0.000376168,0.000598041,0.00015547
492,0.0003732,0.000598221,0.000150116
493,0.000371137,0.000598289,0.000147298
494,0.000369711,0.000598258,0.00014627
495,0.000368625,0.00059814,0.000146173
496,0.000367605,0.000597947,0.000146281
497,0.000366433,0.00059769,0.00014614
498,0.000364961,0.000597376,0.000145606
499,0.000363114,0.000597011,0.000144801
500,0.000360877,0.0005966,0.000144038
501,0.000358279,0.000596145,0.000143711
502,0.000355367,0.000595645,0.000144174
503,0.000352196,0.000595101,0.000145642
504,0.000348807,0.000594509,0.000148118
505,0.000345223,0.000593869,0.000151396
506,0.000341446,0.000593179,0.000155108
507,0.000337462,0.000592435,0.000158806
508,0.000333248,0.000591637,0.000162039
509,0.000328781,0.00059078,0.000164416
510,0.00032405,0.000589862,0.000165648
511,0.000319065,0.00058888,0.000165558
512,0.000313858,0.00058783,0.000164091
513,0.000308487,0.000586708,0.000161303
514,0.000303033,0.000585511,0.000157349
515,0.000297593,0.000584237,0.000152459
516,0.000292268,0.000582882,0.000146917
517,0.000287158,0.000581445,0.000141037
518,0.000282345,0.000579927,0.000135128
519,0.000277889,0.000578328,0.000129474
520,0.00027382,0.000576652,0.000124303
521,0.000270137,0.0005749,0.00011977
522,0.000266815,0.000573078,0.00011595
523,0.000263803,0.000571191,0.00011284
524,0.000261037,0.000569244,0.00011038
525,0.000258448,0.000567241,0.000108472
526,0.000255967,0.000565189,0.000107009
527,0.000253532,0.000563091,0.000105896
528,0.000251092,0.000560952,0.000105058
529,0.000248607,0.000558774,0.000104448
530,0.000246049,0.000556561,0.000104039
531,0.000243401,0.000554314,0.00010382
532,0.000240655,0.000552035,0.000103781
533,0.000237807,0.000549724,0.000103907
534,0.000234859,0.000547381,0.000104173
535,0.000231811,0.000545006,0.000104536
536,0.000228669,0.000542598,0.000104943
537,0.000225437,0.000540158,0.000105329
538,0.000222118,0.000537684,0.000105627
539,0.000218717,0.000535175,0.000105772
540,0.000215241,0.00053263,0.000105705
541,0.000211697,0.000530049,0.000105383
542,0.000208096,0.00052743,0.000104775
543,0.000204448,0.000524773,0.000103867
544,0.00020077,0.000522076,0.000102659
545,0.000197075,0.000519339,0.000101169
546,0.000193382,0.00051656,9.9424e-05
547,0.000189709,0.000513739,9.74618e-05
548,0.000186073,0.000510876,9.53261e-05
549,0.00018249,0.00050797,9.30646e-05
550,0.000178973,0.000505021,9.07249e-05
551,0.000175536,0.000502029,8.8353e-05
552,0.000172185,0.000498994,8.59907e-05
553,0.000168927,0.000495917,8.36739e-05
554,0.000165764,0.000492798,8.14322e-05
555,0.000162697,0.000489639,7.92878e-05
556,0.000159722,0.00048644,7.72562e-05
557,0.000156837,0.000483204,7.53465e-05
558,0.000154035,0.000479931,7.35621e-05
559,0.000151312,0.000476623,7.19017e-05
560,0.000148663,0.000473282,7.03609e-05
561,0.000146081,0.00046991,6.89324e-05
562,0.000143564,0.000466508,6.76074e-05
563,0.000141107,0.000463079,6.63765e-05
564,0.000138709,0.000459623,6.52295e-05
565,0.000136368,0.000456144,6.41569e-05
566,0.000134083,0.000452642,6.31493e-05
567,0.000131856,0.000449119,6.2198e-05
568,0.000129687,0.000445576,6.12952e-05
569,0.000127578,0.000442014,6.0434e-05
570,0.000125531,0.000438435,5.96083e-05
571,0.000123547,0.00043484,5.88131e-05
572,0.00012163,0.000431229,5.80441e-05
573,0.000119781,0.000427603,5.72982e-05
574,0.000118001,0.000423964,5.65728e-05
575,0.000116291,0.00042031,5.58663e-05
576,0.000114653,0.000416644,5.51775e-05
577,0.000113085,0.000412965,5.45059e-05
578,0.000111588,0.000409273,5.38513e-05
579,0.000110161,0.00040557,5.32137e-05
580,0.000108803,0.000401855,5.25933e-05
581,0.000107511,0.000398128,5.19903e-05
582,0.000106283,0.00039439,5.14048e-05
583,0.000105117,0.000390641,5.08367e-05
584,0.000104011,0.000386882,5.02857e-05
585,0.000102962,0.000383112,4.97513e-05
586,0.000101967,0.000379331,4.92325e-05
587,0.000101025,0.000375541,4.87284e-05
588,0.000100133,0.000371741,4.82376e-05
589,9.92902e-05,0.000367931,4.77587e-05
590,9.84954e-05,0.000364113,4.72899e-05
591,9.77481e-05,0.000360285,4.68298e-05
592,9.70483e-05,0.00035645,4.63769e-05
593,9.63966e-05,0.000352606,4.59297e-05
594,9.57942e-05,0.000348756,4.54873e-05
595,9.52427e-05,0.000344898,4.5049e-05
596,9.47444e-05,0.000341034,4.46145e-05
597,9.43016e-05,0.000337165,4.41842e-05
598,9.3917e-05,0.00033329,4.37591e-05
599,9.35935e-05,0.00032941,4.33407e-05
600,9.33337e-05,0.000325527,4.29311e-05
601,9.31402e-05,0.00032164,4.25331e-05
602,9.30151e-05,0.000317751,4.215e-05
603,9.29598e-05,0.00031386,4.17854e-05
604,9.29754e-05,0.000309968,4.14432e-05
605,9.30619e-05,0.000306074,4.11275e-05
606,9.32187e-05,0.000302182,4.08422e-05
607,9.34442e-05,0.000298289,4.05908e-05
608,9.37361e-05,0.000294399,4.03767e-05
609,9.40913e-05,0.00029051,4.02023e-05
610,9.4506e-05,0.000286625,4.00696e-05
611,9.49758e-05,0.000282743,3.99794e-05
612,9.54961e-05,0.000278865,3.99319e-05
613,9.60617e-05,0.000274992,3.99263e-05
614,9.66675e-05,0.000271124,3.99612e-05
615,9.73085e-05,0.000267263,4.00341e-05
616,9.79796e-05,0.000263409,4.01425e-05
617,9.86761e-05,0.000259562,4.02831e-05
618,9.93936e-05,0.000255723,4.04524e-05
619,0.000100128,0.000251893,4.06469e-05
620,0.000100876,0.000248073,4.08633e-05
621,0.000101634,0.000244263,4.10981e-05
622,0.0001024,0.000240465,4.13483e-05
623,0.000103171,0.000236678,4.16111e-05
624,0.000103945,0.000232903,4.18839e-05
625,0.000104721,0.000229142,4.21646e-05
626,0.000105497,0.000225395,4.24514e-05
627,0.000106271,0.000221663,4.27425e-05
628,0.000107044,0.000217947,4.30366e-05
629,0.000107815,0.000214247,4.33324e-05
630,0.000108582,0.000210564,4.36289e-05
631,0.000109345,0.000206899,4.39253e-05
632,0.000110104,0.000203254,4.42207e-05
633,0.000110858,0.000199628,4.45147e-05
634,0.000111608,0.000196023,4.48066e-05
635,0.000112353,0.000192439,4.50962e-05
636,0.000113092,0.000188878,4.53832e-05
637,0.000113826,0.00018534,4.56676e-05
638,0.000114554,0.000181826,4.59493e-05
639,0.000115275,0.000178337,4.62284e-05
640,0.000115991,0.000174874,4.65052e-05
641,0.000116699,0.000171438,4.67799e-05
642,0.0001174,0.00016803,4.70527e-05
643,0.000118093,0.000164651,4.73238e-05
644,0.000118777,0.000161301,4.75933e-05
645,0.000119451,0.000157982,4.78613e-05
646,0.000120116,0.000154696,4.81276e-05
647,0.000120769,0.000151442,4.83922e-05
648,0.000121411,0.000148224,4.86546e-05
649,0.00012204,0.000145041,4.89144e-05
650,0.000122657,0.000141895,4.9171e-05
651,0.000123259,0.000138789,4.9424e-05
652,0.000123848,0.000135723,4.96726e-05
653,0.000124423,0.0001327,4.99163e-05
654,0.000124984,0.000129721,5.01544e-05
655,0.00012553,0.000126788,5.03866e-05
656,0.000126062,0.000123904,5.06124e-05
657,0.00012658,0.000121071,5.08315e-05
658,0.000127085,0.000118291,5.1044e-05
659,0.000127577,0.000115568,5.12498e-05
660,0.000128056,0.000112903,5.14491e-05
661,0.000128523,0.000110301,5.1642e-05
662,0.000128977,0.000107764,5.1829e-05
663,0.000129421,0.000105295,5.20104e-05
664,0.000129853,0.000102897,5.21865e-05
665,0.000130273,0.000100575,5.23579e-05
666,0.000130683,9.83317e-05,5.25248e-05
667,0.000131082,9.61706e-05,5.26876e-05
668,0.00013147,9.40957e-05,5.28466e-05
669,0.000131846,9.21105e-05,5.30021e-05
670,0.000132211,9.02189e-05,5.31542e-05
671,0.000132564,8.84244e-05,5.3303e-05
672,0.000132904,8.67307e-05,5.34486e-05
673,0.000133232,8.51413e-05,5.35911e-05
674,0.000133546,8.36595e-05,5.37304e-05
675,0.000133846,8.22883e-05,5.38664e-05
676,0.000134132,8.10305e-05,5.39991e-05
677,0.000134403,7.98887e-05,5.41282e-05
678,0.000134657,7.8865e-05,5.42536e-05
679,0.000134896,7.79611e-05,5.4375e-05
680,0.000135118,7.71781e-05,5.44919e-05
