iteration,error_rho,error_v,error_T
160,0.000777213,0.00293493,0.000543103
161,0.00077241,0.00306602,0.000539179
162,0.000766662,0.00320131,0.000531264
163,0.000761726,0.00333375,0.000520659
164,0.000759559,0.00345705,0.000508989
165,0.000762024,0.00356598,0.00049806
166,0.000770576,0.00365655,0.000489646
167,0.000785986,0.00372598,0.000485227
168,0.000808209,0.00377275,0.00048572
169,0.000836423,0.00379647,0.000491305
170,0.000869222,0.00379792,0.000501406
171,0.00090488,0.00377895,0.000514851
172,0.000941608,0.00374249,0.000530132
173,0.000977764,0.00369234,0.00054567
174,0.00101199,0.00363307,0.000560029
175,0.0010433,0.00356957,0.000572054
176,0.00107111,0.00350665,0.000580953
177,0.00109522,0.00344846,0.00058633
178,0.00111581,0.00339792,0.000588191
179,0.00113336,0.00335637,0.000586932
180,0.00114861,0.0033234,0.000583295
181,0.0011624,0.00329708,0.000578311
182,0.00117563,0.00327446,0.000573204
183,0.00118913,0.00325222,0.000569281
184,0.0012036,0.00322731,0.00056778
185,0.00121951,0.00319748,0.000569726
186,0.00123713,0.00316167,0.000575818
187,0.0012565,0.00312009,0.000586369
188,0.00127749,0.00307418,0.00060133
189,0.00129988,0.00302633,0.000620384
190,0.00132342,0.00297953,0.000643064
191,0.00134788,0.00293683,0.000668881
192,0.00137311,0.00290082,0.000697412
193,0.00139907,0.00287323,0.000728346
194,0.00142582,0.00285463,0.000761494
195,0.00145347,0.00284441,0.000796762
196,0.00148221,0.00284102,0.000834108
197,0.00151218,0.00284242,0.000873499
198,0.00154353,0.00284662,0.000914863
199,0.00157629,0.00285214,0.000958061
200,0.00161043,0.00285842,0.00100287
201,0.00164581,0.00286605,0.00104898
202,0.00168224,0.00287672,0.00109603
203,0.00171947,0.00289304,0.00114357
204,0.00175721,0.00291808,0.00119117
205,0.00179524,0.00295488,0.00123838
206,0.00183336,0.00300579,0.00128477
207,0.00187146,0.00307204,0.00132998
208,0.00190951,0.00315342,0.00137367
209,0.00194757,0.00324827,0.00141559
210,0.00198578,0.00335373,0.00145553
211,0.00202434,0.00346611,0.00149332
212,0.00206344,0.00358137,0.00152886
213,0.0021027,0.00369461,0.00156146
214,0.00213644,0.00379318,0.0015857
215,0.00217082,0.00388297,0.00160877
216,0.00220584,0.00396174,0.00163037
217,0.0022414,0.00402791,0.00165029
218,0.00227733,0.00408055,0.00166832
219,0.00231334,0.00411929,0.0016843
220,0.00234911,0.00414415,0.00169814
221,0.00238422,0.00415553,0.00170972
222,0.00241821,0.00415408,0.00171899
223,0.00245056,0.00414064,0.00172585
224,0.00248075,0.00411626,0.00173021
225,0.00250821,0.00408214,0.00173193
226,0.00253237,0.00403962,0.00173086
227,0.00255268,0.00399025,0.00172677
228,0.0025641,0.00392984,0.00171885
229,0.00255714,0.00384905,0.00170665
230,0.00254546,0.00376844,0.00169176
231,0.00252911,0.00368966,0.00167405
232,0.00250815,0.00361415,0.00165336
233,0.00248275,0.00354298,0.00162962
234,0.00245309,0.00347685,0.0016028
235,0.00241944,0.00341604,0.00157299
236,0.00238215,0.00336045,0.00154034
237,0.0023416,0.00330968,0.00150513
238,0.00229824,0.00326308,0.00146771
239,0.0022526,0.00321995,0.00142851
240,0.0022052,0.00317955,0.00138801
241,0.00215661,0.00314129,0.00134672
242,0.00210738,0.00310479,0.00130512
243,0.00205806,0.00306985,0.00126366
244,0.00200912,0.00303657,0.00122273
245,0.00196101,0.00300523,0.00118263
246,0.00191406,0.00297625,0.00114354
247,0.00186853,0.00295016,0.00110558
248,0.00182461,0.00292742,0.00106876
249,0.0017824,0.0029084,0.00103304
250,0.00174191,0.00289325,0.000998317
251,0.00170313,0.00288187,0.000964482
252,0.00166602,0.00287386,0.000931422
253,0.00163052,0.00286853,0.000899051
254,0.00159657,0.002865,0.000867316
255,0.00156411,0.00286219,0.000836215
256,0.00153311,0.002859,0.000805792
257,0.00150353,0.00285436,0.000776139
258,0.00147529,0.00284736,0.000747387
259,0.00144833,0.00283731,0.000719694
260,0.00142252,0.00282383,0.000693237
261,0.0013977,0.00280688,0.000668191
262,0.00137363,0.00278673,0.00064472
263,0.00135007,0.00276402,0.000622964
264,0.0013267,0.00273964,0.000603028
265,0.00130321,0.00271469,0.000584978
266,0.0012793,0.00269037,0.000568838
267,0.00125469,0.00266786,0.000554592
268,0.00122915,0.00264823,0.000542191
269,0.00120255,0.00263233,0.000531558
270,0.00117485,0.00262067,0.000522597
271,0.0011461,0.00261339,0.000515198
272,0.00111648,0.00261029,0.00050924
273,0.00108628,0.00261078,0.000504595
274,0.0010559,0.00261402,0.000501124
275,0.00102581,0.00261897,0.000498672
276,0.000996561,0.00262452,0.00049707
277,0.00096874,0.00262957,0.000496126
278,0.000942932,0.00263313,0.000495626
279,0.000919688,0.00263439,0.000495337
280,0.00089948,0.00263274,0.000495004
281,0.000882667,0.00262785,0.000494366
282,0.000869461,0.00261962,0.000493155
283,0.000859915,0.00260818,0.000491114
284,0.000853919,0.0025939,0.000488001
285,0.000851217,0.00257727,0.000483605
286,0.000851437,0.00255893,0.000477753
287,0.000854125,0.00253956,0.000470318
