iteration,error_rho,error_v,error_T
241,0.000870014,0.00263034,0.000511461
242,0.000846836,0.00265394,0.000510155
243,0.000826388,0.00267579,0.000508109
244,0.000809222,0.00269445,0.000505458
245,0.000795764,0.00270867,0.000502338
246,0.000786249,0.0027175,0.000498889
247,0.000780707,0.00272039,0.000495183
248,0.000778958,0.00271712,0.000491153
249,0.00078035,0.00270776,0.00048712
250,0.000784281,0.00269291,0.000483179
251,0.000790017,0.00267354,0.000479404
252,0.000796808,0.00265088,0.000475813
253,0.000803932,0.00262633,0.000472448
254,0.000810741,0.00260139,0.000469375
255,0.000816787,0.00257748,0.000466606
256,0.000821832,0.00255572,0.000464125
257,0.000825468,0.00253694,0.000462007
258,0.000827644,0.00252167,0.000460315
259,0.000828464,0.00251006,0.000459081
260,0.000828202,0.00250188,0.000458329
261,0.000827077,0.0024966,0.000458068
262,0.00082523,0.00249352,0.000458373
263,0.000822895,0.00249178,0.000459221
264,0.00082047,0.0024906,0.000460406
265,0.000818154,0.00248936,0.000461808
266,0.000816058,0.00248764,0.000463286
267,0.000814152,0.00248529,0.000464652
268,0.000812333,0.00248236,0.000465742
269,0.00081056,0.00247916,0.000466446
270,0.000808754,0.00247614,0.000466572
271,0.000806808,0.00247372,0.000465924
272,0.00080441,0.00247226,0.000464553
273,0.000801429,0.00247212,0.000462452
274,0.000797804,0.00247352,0.000459667
275,0.00079352,0.00247649,0.000456307
276,0.000788667,0.00248086,0.000452492
277,0.000783505,0.0024863,0.000448277
278,0.000778306,0.00249237,0.000443799
279,0.000773422,0.00249852,0.000439207
280,0.000769194,0.00250406,0.000434644
281,0.000765882,0.00250837,0.000430232
282,0.00076381,0.00251094,0.000426131
283,0.000763431,0.00251143,0.000422352
284,0.000765068,0.00250964,0.000418955
285,0.000768692,0.00250561,0.000416299
286,0.000774574,0.00249935,0.000414232
287,0.000782853,0.00249111,0.000412731
288,0.000793581,0.00248128,0.000411805
289,0.000806713,0.0024703,0.000411483
290,0.000822128,0.00245864,0.000411808
291,0.000839529,0.00244677,0.000412823
292,0.000858715,0.00243511,0.000414579
293,0.000879448,0.00242406,0.000417129
294,0.00090144,0.00241391,0.000420519
295,0.000924377,0.00240488,0.00042476
296,0.000947928,0.00239706,0.000429847
297,0.000971696,0.00239043,0.000435757
298,0.000995645,0.00238489,0.000442189
299,0.0010191,0.0023802,0.000449228
300,0.00104155,0.00237623,0.000456849
301,0.00106263,0.00237283,0.000464931
302,0.00108196,0.00236995,0.000473291
303,0.0010992,0.00236747,0.000481765
304,0.00111411,0.00236541,0.000490184
305,0.00112649,0.00236378,0.000498395
306,0.0011362,0.00236258,0.000506263
307,0.0011432,0.00236182,0.000513652
308,0.00114754,0.00236138,0.000520454
309,0.0011492,0.00236113,0.000526688
310,0.00114834,0.00236089,0.000532328
311,0.00114515,0.00236041,0.000537385
312,0.00113988,0.00235936,0.000541889
313,0.00113286,0.00235734,0.000545865
314,0.00112438,0.00235387,0.000549375
315,0.00111479,0.00234848,0.000552483
316,0.00110445,0.00234067,0.000555234
317,0.00109371,0.00232998,0.000557656
318,0.00108289,0.00231603,0.00055979
319,0.00107232,0.0022985,0.000561638
320,0.00106212,0.00227697,0.000563263
321,0.0010525,0.00225128,0.000564645
322,0.00104371,0.00222151,0.000565675
323,0.00103588,0.00218788,0.000566348
324,0.00102906,0.0021507,0.000566665
325,0.00102328,0.00211042,0.000566602
326,0.00101849,0.00206761,0.00056614
327,0.0010146,0.00202293,0.000565269
328,0.00101153,0.001977,0.000563769
329,0.00100903,0.00193057,0.00056173
330,0.00100687,0.00188444,0.000559216
331,0.00100479,0.00183943,0.000556249
332,0.00100257,0.00179627,0.000552863
333,0.000999968,0.00175563,0.000549065
334,0.000996786,0.0017181,0.000544898
335,0.00099282,0.00168413,0.000540458
336,0.000987935,0.00165404,0.000535792
337,0.000980803,0.00162662,0.000529849
338,0.000972539,0.00160307,0.000523756
339,0.000963396,0.00158346,0.00051777
340,0.000953425,0.00156745,0.000511922
341,0.00094273,0.00155458,0.000506249
342,0.000931462,0.00154435,0.000500786
343,0.000919665,0.00153612,0.000495606
344,0.000907633,0.00152931,0.000490598
345,0.000895608,0.00152345,0.000485831
346,0.000883865,0.00151811,0.000481336
347,0.000872702,0.00151296,0.000477069
348,0.000862283,0.00150759,0.000472987
349,0.000852833,0.00150185,0.000469084
350,0.000844606,0.00149575,0.000465326
351,0.000837825,0.0014893,0.000461657
352,0.000832612,0.0014825,0.000458012
353,0.000829017,0.00147546,0.000454338
354,0.000827115,0.00146837,0.000450671
355,0.000826971,0.00146148,0.000447119
356,0.000828566,0.00145502,0.000443692
357,0.000831752,0.00144918,0.000440479
358,0.000836417,0.00144413,0.000437511
359,0.000842423,0.00144002,0.000434922
360,0.000849601,0.00143697,0.000432831
361,0.000857765,0.00143505,0.000431377
362,0.000866714,0.00143437,0.000430718
363,0.000876234,0.00143496,0.000431018
364,0.000886192,0.00143693,0.00043245
365,0.000896426,0.0014403,0.000435181
366,0.000906809,0.00144515,0.000439371
367,0.000917261,0.00145156,0.000445163
368,0.000928184,0.00145827,0.000449177
369,0.00093897,0.00146537,0.000452217
370,0.000948941,0.00147329,0.000456429
371,0.00095835,0.00148198,0.000461721
372,0.000967354,0.00149138,0.000468056
373,0.00097612,0.00150141,0.000475401
374,0.000984813,0.00151194,0.000483688
375,0.00099364,0.00152284,0.000492835
376,0.00100283,0.00153395,0.000502746
377,0.0010126,0.00154509,0.000513337
378,0.00102321,0.00155602,0.000524531
