iteration,error_rho,error_v,error_T
469,0.00100703,0.00146589,0.000517526
470,0.000934826,0.00147212,0.00049372
471,0.000867927,0.00148102,0.000471677
472,0.000807123,0.00149187,0.000451482
473,0.000753025,0.00150395,0.000433196
474,0.000706042,0.00151663,0.00041687
475,0.000666299,0.00152932,0.000402543
476,0.000633701,0.00154154,0.000390256
477,0.000607917,0.00155293,0.00038004
478,0.000588397,0.00156319,0.000371906
479,0.000574422,0.00157214,0.00036584
480,0.000565167,0.00157969,0.000361789
481,0.000559771,0.0015858,0.000359656
482,0.000557402,0.00159056,0.000359296
483,0.000557298,0.00159409,0.000360522
484,0.000558789,0.00159659,0.000363107
485,0.000561316,0.00159831,0.000366811
486,0.000564419,0.00159951,0.00037135
487,0.000567749,0.0016005,0.000376433
488,0.000571044,0.00160161,0.000381793
489,0.000574121,0.00160318,0.000387189
490,0.000576865,0.00160551,0.000392407
491,0.000579214,0.00160889,0.000397266
492,0.000581152,0.00161354,0.000401624
493,0.000582706,0.00161963,0.000405372
494,0.000583934,0.00162726,0.000408442
495,0.000584909,0.00163647,0.000410797
496,0.000585728,0.0016472,0.000412437
497,0.000586493,0.00165935,0.000413389
498,0.000587329,0.00167277,0.000413714
499,0.000588324,0.00168724,0.000413485
500,0.000589561,0.00170254,0.000412794
501,0.000591118,0.00171844,0.000411746
502,0.000593055,0.00173473,0.000410451
503,0.000595412,0.00175118,0.000409024
504,0.000598205,0.00176764,0.000407572
505,0.000601432,0.00178397,0.000406195
506,0.00060507,0.00180009,0.000404975
507,0.00060908,0.00181595,0.000403981
508,0.000613408,0.00183154,0.000403259
509,0.000617993,0.0018469,0.000402836
510,0.000622771,0.00186205,0.000402717
511,0.000627674,0.00187707,0.000402892
512,0.000632641,0.001892,0.000403331
513,0.000637624,0.00190689,0.000403994
514,0.000642582,0.00192177,0.000404826
515,0.00064749,0.00193666,0.000405771
516,0.000652336,0.00195152,0.000406766
517,0.000657119,0.00196631,0.000407751
518,0.000661844,0.00198095,0.000408666
519,0.00066653,0.00199537,0.000409455
520,0.000671196,0.00200947,0.000410069
521,0.00067586,0.00202313,0.000410468
522,0.000680538,0.00203626,0.000410618
523,0.000685234,0.00204877,0.000410494
524,0.000689944,0.00206058,0.000410081
525,0.000694649,0.00207164,0.000409372
526,0.000699315,0.0020819,0.000408371
527,0.000703893,0.00209133,0.000407083
528,0.000708319,0.00209993,0.000405526
529,0.000712517,0.00210769,0.000403723
530,0.000716397,0.00211462,0.000401705
531,0.000719864,0.0021207,0.000399509
532,0.000722813,0.00212592,0.000397172
533,0.000725138,0.00213025,0.000394737
534,0.000726731,0.00213365,0.00039225
535,0.000727489,0.00213606,0.000389755
536,0.000727311,0.00213739,0.000387295
537,0.000726108,0.00213758,0.00038491
538,0.000723798,0.00213655,0.000382632
539,0.000720312,0.00213424,0.000380486
540,0.00071558,0.0021306,0.000378492
541,0.000709556,0.00212564,0.000376655
542,0.000702214,0.0021194,0.000374971
543,0.000693546,0.00211198,0.000373428
544,0.000683564,0.00210351,0.000372004
545,0.000672296,0.0020942,0.000370667
546,0.000659794,0.00208427,0.000369377
547,0.000646131,0.00207399,0.000368088
548,0.000631397,0.00206363,0.000366753
549,0.000615706,0.00205346,0.00036532
550,0.000599196,0.00204369,0.000363739
551,0.000582028,0.00203452,0.000361963
552,0.000564384,0.00202607,0.000359953
553,0.000546471,0.00201838,0.000357677
554,0.000528513,0.00201141,0.000355112
555,0.000510752,0.00200505,0.000352249
556,0.00049346,0.00199911,0.00034908
557,0.00047689,0.00199336,0.000345628
558,0.000461303,0.00198753,0.000341935
559,0.000446954,0.00198135,0.00033805
560,0.000434078,0.00197456,0.000334041
561,0.000422877,0.00196694,0.000329989
562,0.000413511,0.00195835,0.000325986
563,0.000406087,0.00194868,0.000322137
564,0.000400653,0.00193793,0.000318554
565,0.000397196,0.00192618,0.000315353
566,0.000395649,0.00191356,0.000312656
567,0.000395904,0.00190029,0.000310577
568,0.000397823,0.0018866,0.000309221
569,0.000401263,0.00187276,0.000308673
570,0.000406083,0.00185904,0.000308998
571,0.000412146,0.00184564,0.000310242
572,0.00041934,0.00183275,0.000312421
573,0.000427599,0.00182047,0.000315515
574,0.000436877,0.00180882,0.00031948
575,0.000447151,0.00179774,0.000324242
576,0.000458418,0.00178712,0.000329708
577,0.000470686,0.00177677,0.000335763
578,0.000483962,0.00176647,0.000342283
579,0.000498248,0.00175601,0.000349138
580,0.000513531,0.00174515,0.000356194
581,0.000529777,0.00173372,0.000363323
582,0.000546928,0.00172159,0.000370402
583,0.000564902,0.0017087,0.000377319
584,0.000583596,0.00169503,0.00038397
585,0.000602877,0.00168068,0.000390267
586,0.000622597,0.00166575,0.00039613
587,0.000642586,0.00165044,0.000401499
588,0.000662659,0.00163493,0.000406323
589,0.000682622,0.00161945,0.000410564
590,0.000702272,0.00160417,0.000414189
591,0.000721405,0.00158927,0.000417174
592,0.000739814,0.00157485,0.000419513
593,0.00075729,0.00156097,0.000421198
594,0.000773635,0.00154762,0.000422226
595,0.00078865,0.00153473,0.000422595
596,0.00080215,0.00152217,0.000422304
597,0.000813958,0.00150979,0.000421353
598,0.000823909,0.00149741,0.000419741
599,0.000831852,0.00148485,0.000417468
600,0.000837655,0.00147193,0.000414535
601,0.000841202,0.00145851,0.000410943
602,0.000842402,0.00144448,0.000406697
603,0.000841185,0.00142979,0.00040181
604,0.00083751,0.00141443,0.000396304
605,0.000831362,0.00139846,0.000390206
606,0.000822761,0.00138198,0.000383562
607,0.000811759,0.00136514,0.000376437
608,0.000798448,0.00134812,0.000368916
609,0.000782961,0.00133115,0.00036111
610,0.000765474,0.00131446,0.000353155
611,0.000746215,0.0012983,0.000345229
612,0.000725463,0.00128292,0.000337539
613,0.000703554,0.00126856,0.000330325
614,0.000680889,0.00125544,0.000323857
615,0.00065793,0.00124377,0.000318431
616,0.000635209,0.00123371,0.000314355
617,0.000613325,0.0012254,0.000311927
618,0.000592935,0.00121895,0.000311423
619,0.000574775,0.00121438,0.000313011
620,0.000559482,0.00121168,0.000316894
621,0.000547749,0.00121086,0.000323155
622,0.000540193,0.00121191,0.000331785
623,0.000537291,0.0012148,0.000342693
624,0.000539336,0.00121946,0.000355715
625,0.000546396,0.00122585,0.000370632
626,0.000558318,0.00123387,0.00038719
627,0.000574758,0.00124345,0.000405119
628,0.000595229,0.00125451,0.00042414
629,0.000619163,0.00126694,0.000443984
630,0.000645964,0.00128066,0.000464392
631,0.000675049,0.00129557,0.00048512
632,0.000705874,0.00131158,0.000505942
633,0.000737955,0.00132856,0.000526651
634,0.00077087,0.00134643,0.000547066
635,0.00080426,0.00136505,0.000567016
636,0.000837828,0.00138429,0.000586352
637,0.000871332,0.00140402,0.000604946
638,0.00090458,0.0014241,0.000622691
639,0.000937419,0.00144437,0.000639501
640,0.000969745,0.00146467,0.000655299
641,0.00100148,0.00148488,0.000670033
642,0.00103258,0.00150484,0.000683668
643,0.001063,0.00152444,0.000696189
644,0.00109275,0.00154357,0.000707596
645,0.00112182,0.00156215,0.000717906
646,0.00115021,0.0015801,0.000727154
647,0.00117796,0.00159738,0.000735384
648,0.00120507,0.00161399,0.000742668
649,0.00123158,0.00162992,0.000749083
650,0.00125752,0.0016452,0.000754717
651,0.0012829,0.00165988,0.000759672
652,0.00130776,0.00167404,0.00076406
653,0.00133215,0.00168777,0.000767996
654,0.00135608,0.00170115,0.000771602
655,0.00137959,0.00171428,0.000775018
656,0.00140273,0.00172729,0.000778378
657,0.00142552,0.0017403,0.000781822
658,0.00144803,0.00175343,0.000785491
659,0.0014703,0.00176682,0.000789523
660,0.00149239,0.0017806,0.000794055
661,0.00151437,0.0017949,0.000799218
662,0.00153631,0.00180987,0.00080514
663,0.00155829,0.00182563,0.000811939
664,0.00158041,0.00184233,0.000819729
665,0.00160275,0.0018601,0.000828613
666,0.00162542,0.00187911,0.000838689
667,0.00164852,0.00189949,0.000850044
668,0.00167216,0.00192141,0.000862757
669,0.00169647,0.00194503,0.000876904
670,0.00172155,0.00197051,0.00089255
671,0.00174753,0.00199805,0.00090976
672,0.00177453,0.0020278,0.000928592
673,0.00180267,0.00205995,0.000949106
674,0.00183209,0.00209469,0.00097136
675,0.00186291,0.0021322,0.000995421
676,0.00189525,0.00217268,0.00102136
677,0.00192926,0.00221629,0.00104924
678,0.00196449,0.00226414,0.00107991
679,0.00199268,0.00232086,0.00112032
680,0.00202047,0.00237518,0.00116187
681,0.00204907,0.00242801,0.00120329
682,0.00207839,0.00247877,0.00124467
683,0.00210649,0.0025254,0.00128469
684,0.00213202,0.00256615,0.00132374
685,0.00215586,0.00260317,0.00135964
686,0.00217751,0.00263626,0.00139223
687,0.00219647,0.0026653,0.00142129
688,0.00221226,0.00269025,0.00144646
689,0.00222419,0.00271104,0.001467
690,0.00223189,0.00272788,0.00148314
691,0.0022354,0.00274096,0.0014947
692,0.00223493,0.00275051,0.00150153
693,0.00223096,0.00275679,0.00150364
694,0.00222409,0.00276004,0.00150103
695,0.00221501,0.0027605,0.00149396
696,0.00220458,0.00275842,0.00148277
697,0.00219362,0.00275399,0.00146782
698,0.00218291,0.00274742,0.00144956
