iteration,error_rho,error_v,error_T
160,0.000668959,0.00257501,0.0004014
161,0.000672396,0.00253538,0.000406655
162,0.000677852,0.00248665,0.000412643
163,0.000684532,0.00243277,0.000418794
164,0.00069158,0.00237792,0.000424517
165,0.000698188,0.00232615,0.000429262
166,0.00070369,0.00228074,0.000432579
167,0.000707623,0.00224388,0.000434138
168,0.000709781,0.0022164,0.000433786
169,0.00071025,0.00219727,0.000431634
170,0.000709347,0.00218404,0.000427979
171,0.000707571,0.00217331,0.000423298
172,0.000705538,0.00216132,0.0004182
173,0.000703878,0.00214452,0.000413352
174,0.000703141,0.00212011,0.000409391
175,0.000703703,0.0020864,0.000406828
176,0.0007057,0.00204301,0.000405961
177,0.000708994,0.0019911,0.00040682
178,0.000713208,0.00193334,0.000409164
179,0.000717774,0.00187374,0.000412528
180,0.000722017,0.00181739,0.000416309
181,0.000725247,0.00176997,0.000419866
182,0.000726844,0.00173693,0.000422605
183,0.000726324,0.0017227,0.000424047
184,0.000723394,0.00172968,0.000423876
185,0.000717974,0.00175781,0.000421964
186,0.000710203,0.00180464,0.000418375
187,0.000700428,0.00186603,0.000413354
188,0.000689172,0.00193717,0.000407293
189,0.000677109,0.00201301,0.000400707
190,0.000664981,0.00208921,0.000394161
191,0.000653534,0.00216231,0.000388217
192,0.00064344,0.00222982,0.000383364
193,0.000635222,0.00229026,0.000379941
194,0.0006292,0.00234302,0.000378104
195,0.000625472,0.00238822,0.000377803
196,0.000623927,0.00242655,0.000378818
197,0.000624279,0.00245903,0.000380801
198,0.000626143,0.00248698,0.000383346
199,0.000629101,0.00251169,0.000386057
200,0.000632769,0.00253438,0.000388601
201,0.000636835,0.00255601,0.000390741
202,0.000641099,0.00257718,0.000392359
203,0.000645474,0.0025982,0.000393455
204,0.000649964,0.00261896,0.000394122
205,0.000654645,0.00263917,0.000394523
206,0.00065963,0.00265834,0.000394856
207,0.000665026,0.00267584,0.000395309
208,0.000670909,0.00269104,0.00039603
209,0.000677306,0.00270343,0.000397103
210,0.000684184,0.00271262,0.000398539
211,0.000691459,0.00271841,0.00040028
212,0.000699007,0.00272078,0.000402217
213,0.000706687,0.00271988,0.000404213
214,0.00071437,0.00271597,0.000406133
215,0.000721947,0.00270938,0.000407865
216,0.000729353,0.00270048,0.000409336
217,0.000736569,0.00268959,0.000410528
218,0.000743617,0.00267696,0.000411467
219,0.000750557,0.00266278,0.000412229
220,0.000757474,0.00264708,0.000412914
221,0.000764454,0.00262986,0.000413635
222,0.000771577,0.00261108,0.000414496
223,0.000778897,0.00259067,0.000415578
224,0.000786434,0.0025686,0.000416927
225,0.000794166,0.0025449,0.000418548
226,0.000802048,0.00251971,0.000420414
227,0.000810001,0.00249325,0.000422469
228,0.000817928,0.00246581,0.000424638
229,0.000825727,0.00243774,0.000426845
230,0.000833301,0.00240937,0.000429021
231,0.000840563,0.002381,0.000431122
232,0.000847451,0.00235284,0.000433125
233,0.00085393,0.00232499,0.000435039
234,0.000859992,0.00229746,0.000436902
235,0.000865652,0.00227013,0.000438775
236,0.000870949,0.00224279,0.000440733
237,0.000875939,0.00221517,0.000442858
238,0.000880693,0.00218698,0.000445234
239,0.000885287,0.002158,0.000447934
240,0.000889794,0.00212805,0.000451016
241,0.000894285,0.00209708,0.000454518
242,0.000898827,0.00206513,0.000458465
243,0.000903479,0.00203243,0.000462864
244,0.000908281,0.00199929,0.000467705
245,0.000913265,0.00196621,0.000472968
246,0.000918446,0.00193384,0.000478619
247,0.000923822,0.00190297,0.000484619
248,0.000929377,0.00187453,0.000490918
249,0.000935078,0.00184954,0.000497461
250,0.000940874,0.00182913,0.000504182
251,0.000946712,0.00181443,0.000511012
252,0.000952528,0.00180651,0.000517885
253,0.000958271,0.0018064,0.000524725
254,0.000963895,0.00181486,0.000531459
255,0.000969377,0.00183238,0.000538019
256,0.000974717,0.00185911,0.000544344
257,0.000979955,0.00189476,0.000550386
258,0.000985162,0.00193869,0.000556122
259,0.000990474,0.00198992,0.000561538
260,0.000996069,0.0020472,0.000566644
261,0.00100216,0.00210909,0.000571462
262,0.00100902,0.00217409,0.000576038
263,0.00101692,0.00224062,0.000580472
264,0.00102619,0.00230718,0.000584848
265,0.00103152,0.00237636,0.000596629
266,0.00103633,0.00244321,0.000610375
267,0.0010424,0.00250529,0.000623712
268,0.00104988,0.00256154,0.000636279
269,0.00105882,0.00261117,0.000647801
270,0.00106916,0.00265361,0.00065806
271,0.00108077,0.00268852,0.000666898
272,0.00109342,0.0027158,0.000674196
273,0.00110681,0.00273555,0.000679876
274,0.00112062,0.00274805,0.000683891
275,0.00113449,0.00275375,0.000686223
276,0.00114807,0.0027532,0.000686885
277,0.00116102,0.00274707,0.000685911
278,0.00117303,0.00273606,0.000683353
279,0.00118381,0.00272095,0.000679313
280,0.0011931,0.00270247,0.0006739
281,0.0012007,0.00268134,0.000667244
282,0.00120646,0.00265819,0.000659489
283,0.00121026,0.00263355,0.000650798
284,0.00121206,0.00260782,0.000641345
285,0.00121182,0.0025813,0.000631319
286,0.00120955,0.00255416,0.000620916
287,0.00120531,0.00252647,0.000610328
288,0.00119917,0.00249824,0.000599752
289,0.00119126,0.00246941,0.000589375
290,0.00118174,0.00243994,0.000579653
291,0.0011707,0.00240975,0.000570837
292,0.00115798,0.00237678,0.000563417
293,0.00114388,0.00234258,0.000556222
294,0.00112864,0.00230779,0.000549034
295,0.00111242,0.00227268,0.000542027
296,0.00109537,0.00223757,0.000535345
297,0.00107762,0.00220291,0.000529097
298,0.0010592,0.00216915,0.000523283
299,0.00104028,0.0021368,0.000517934
300,0.00102102,0.00210637,0.00051305
301,0.00100163,0.00207835,0.000508552
302,0.000982318,0.00205315,0.000504348
303,0.000963302,0.0020311,0.000500309
304,0.00094481,0.00201244,0.00049631
305,0.000927061,0.00199726,0.000492233
